symbol,date,entry,entry_level,entry_level_type,exit_level_type,psi_in,atr_in,bars_held,exit_type,ret_pct,hold_bin
REQ/USDT,2026-06-04 13:20:00+00:00,0.0564,0.0545,SessionLow,,0.921433,0.00162143,60,time_stop,0.0,41-60
REQ/USDT,2026-06-07 08:45:00+00:00,0.0559,0.0537,PDH,,0.999568,0.00015714,60,time_stop,0.0,41-60
REQ/USDT,2026-06-08 15:25:00+00:00,0.0712,0.0559,PDH,,0.999568,0.00109286,60,time_stop,0.0,41-60
REQ/USDT,2026-06-14 12:00:00+00:00,0.0577,0.0519,PDH,,0.999568,0.00044286,60,time_stop,0.0,41-60
RLC/USDT,2026-06-08 03:20:00+00:00,0.385,0.346,SessionLow,,0.967527,0.00278571,60,time_stop,0.0,41-60
RLC/USDT,2026-06-09 06:15:00+00:00,0.39,0.385,PDH,,0.999568,0.00035714,60,time_stop,0.0,41-60
RLC/USDT,2026-06-12 04:50:00+00:00,0.36,0.32,SessionLow,,0.857607,0.00285714,60,time_stop,0.0,41-60
RLC/USDT,2026-06-14 17:00:00+00:00,0.341,0.253,SessionLow,,0.984463,0.01392857,60,time_stop,0.0,41-60
RVN/USDT,2026-06-02 00:30:00+00:00,0.00525,0.00519,SessionLow,SessionHigh,0.904456,5.71e-06,3,bearish_break_level,-1.142857,3-5
RVN/USDT,2026-06-02 02:50:00+00:00,0.00514,0.00512,PDL,,0.827599,4.29e-06,60,time_stop,-0.389105,41-60
RVN/USDT,2026-06-02 11:50:00+00:00,0.0051,0.00508,SessionLow,SessionLow,0.905277,1.43e-06,31,bearish_break_level,-2.941176,21-40
RVN/USDT,2026-06-02 21:30:00+00:00,0.0049,0.00483,SessionLow,Round_10bp,0.819889,5e-06,4,bearish_break_level,-1.020408,3-5
RVN/USDT,2026-06-03 00:20:00+00:00,0.00485,0.00478,PDL,SessionHigh,0.776029,2.571e-05,46,bearish_break_level,-1.85567,41-60
RVN/USDT,2026-06-03 00:35:00+00:00,0.00487,0.00484565,Round_5bp,SessionHigh,0.744503,2.143e-05,43,bearish_break_level,-2.258727,41-60
RVN/USDT,2026-06-03 05:30:00+00:00,0.00494,0.0049,SessionHigh,SessionHigh,0.824397,1.286e-05,25,bearish_break_level,-1.012146,21-40
RVN/USDT,2026-06-03 23:30:00+00:00,0.00486,0.00478,PDL,PDC,0.946044,5.71e-06,9,bearish_break_level,-1.440329,6-10
RVN/USDT,2026-06-04 00:30:00+00:00,0.0047,0.00469,SessionLow,PDL,0.899155,3.571e-05,9,bearish_break_level,-8.723404,6-10
RVN/USDT,2026-06-04 03:05:00+00:00,0.00466,0.00424,SessionLow,,0.779249,3.357e-05,60,time_stop,-1.502146,41-60
RVN/USDT,2026-06-04 06:30:00+00:00,0.00471,0.0046629,Round_10bp,,0.861077,3.57e-06,60,time_stop,-2.547771,41-60
RVN/USDT,2026-06-05 00:15:00+00:00,0.00462,0.00443,PDC,SessionHigh,0.905109,1.357e-05,2,bearish_break_level,0.4329,1-2
RVN/USDT,2026-06-05 00:20:00+00:00,0.00465,0.00462,SessionHigh,SessionHigh,0.896608,1.571e-05,1,bearish_break_level,-0.215054,1-2
RVN/USDT,2026-06-05 00:30:00+00:00,0.00466,0.0046367,Round_5bp,SessionHigh,0.919189,1.786e-05,1,bearish_break_level,-0.429185,1-2
RVN/USDT,2026-06-05 10:25:00+00:00,0.00442,0.00434,SessionLow,Round_10bp,0.858868,1e-05,12,bearish_break_level,-0.904977,11-20
RVN/USDT,2026-06-05 16:00:00+00:00,0.00429,0.00423,SessionLow,SessionLow,0.825081,4.29e-06,39,bearish_break_level,-12.354312,21-40
RVN/USDT,2026-06-05 16:30:00+00:00,0.00434,0.0042,SessionLow,SessionLow,0.799264,2.071e-05,33,bearish_break_level,-13.364055,21-40
RVN/USDT,2026-06-05 20:00:00+00:00,0.00419,0.00376,SessionLow,SessionHigh,0.789355,7.143e-05,52,bearish_break_level,0.477327,41-60
RVN/USDT,2026-06-06 00:15:00+00:00,0.00427,0.0042,PDC,SessionHigh,0.759352,5e-06,1,bearish_break_level,-1.405152,1-2
RVN/USDT,2026-06-06 06:00:00+00:00,0.00408,0.00406,SessionLow,,0.86925,2.86e-06,60,time_stop,0.980392,41-60
RVN/USDT,2026-06-06 09:25:00+00:00,0.00417,0.00396,SessionLow,,0.835349,1.5e-05,60,time_stop,0.479616,41-60
RVN/USDT,2026-06-07 03:35:00+00:00,0.00424,0.0042188,Round_5bp,SessionHigh,0.869877,1.43e-06,55,bearish_break_level,0.0,41-60
RVN/USDT,2026-06-07 08:05:00+00:00,0.00427,0.00424,SessionHigh,SessionHigh,0.938506,2.14e-06,1,bearish_break_level,-0.702576,1-2
RVN/USDT,2026-06-08 00:15:00+00:00,0.00424,0.00421,SessionLow,Round_10bp,0.867252,1e-05,11,bearish_break_level,0.707547,11-20
RVN/USDT,2026-06-08 00:40:00+00:00,0.0043,0.0042785,Round_5bp,Round_10bp,0.814255,1.429e-05,6,bearish_break_level,-0.697674,6-10
RVN/USDT,2026-06-08 05:55:00+00:00,0.00426,0.00417,SessionLow,,0.839173,7.14e-06,60,time_stop,0.469484,41-60
RVN/USDT,2026-06-08 10:10:00+00:00,0.00431,0.0042669,Round_10bp,PDH,0.726915,7.86e-06,26,bearish_break_level,-0.928074,21-40
RVN/USDT,2026-06-08 13:05:00+00:00,0.00434,0.0042966,Round_10bp,SessionHigh,0.767607,8.57e-06,41,bearish_break_level,-1.612903,41-60
RVN/USDT,2026-06-08 15:10:00+00:00,0.00436,0.00435,SessionHigh,SessionHigh,0.817546,7.1e-07,16,bearish_break_level,-2.06422,11-20
RVN/USDT,2026-06-09 00:30:00+00:00,0.00434,0.00427,SessionLow,SessionHigh,0.931432,1.071e-05,2,bearish_break_level,-0.230415,1-2
RVN/USDT,2026-06-09 05:05:00+00:00,0.00434,0.00429,PDC,,0.841569,1.143e-05,60,time_stop,0.460829,41-60
RVN/USDT,2026-06-09 05:15:00+00:00,0.00436,0.00434,SessionHigh,,0.798157,1.286e-05,60,time_stop,0.0,41-60
RVN/USDT,2026-06-09 17:00:00+00:00,0.0043,0.00419,SessionLow,,0.79546,1.143e-05,60,time_stop,-1.860465,41-60
RVN/USDT,2026-06-10 00:15:00+00:00,0.00429,0.00422,PDC,SessionHigh,0.901051,5e-06,2,bearish_break_level,0.0,1-2
RVN/USDT,2026-06-10 00:20:00+00:00,0.0043,0.00429,SessionHigh,SessionHigh,0.893075,7.86e-06,1,bearish_break_level,-0.232558,1-2
RVN/USDT,2026-06-10 05:10:00+00:00,0.00418,0.00417,SessionLow,SessionLow,0.839542,7.1e-07,50,bearish_break_level,-1.196172,41-60
RVN/USDT,2026-06-10 09:35:00+00:00,0.00416,0.00413,SessionLow,,0.875207,5e-06,60,time_stop,1.923077,41-60
RVN/USDT,2026-06-10 13:30:00+00:00,0.00419,0.00411,SessionLow,,0.859674,5.71e-06,60,time_stop,0.0,41-60
RVN/USDT,2026-06-10 13:35:00+00:00,0.00421,0.00419,PDL,,0.850887,7.86e-06,60,time_stop,-0.475059,41-60
RVN/USDT,2026-06-10 19:40:00+00:00,0.0041,0.00407,SessionLow,SessionLow,0.859165,1.143e-05,19,bearish_break_level,-1.707317,11-20
RVN/USDT,2026-06-10 21:55:00+00:00,0.00404,0.00403,SessionLow,SessionHigh,0.82996,7.86e-06,32,bearish_break_level,1.980198,21-40
RVN/USDT,2026-06-11 00:15:00+00:00,0.0041,0.00401,PDL,SessionHigh,0.771499,6.43e-06,4,bearish_break_level,0.487805,3-5
RVN/USDT,2026-06-11 00:25:00+00:00,0.00412,0.0041,SessionHigh,SessionHigh,0.7492,7.86e-06,2,bearish_break_level,0.0,1-2
RVN/USDT,2026-06-11 03:00:00+00:00,0.00411,0.0040689,Round_10bp,SessionHigh,0.79333,1.143e-05,55,bearish_break_level,1.216545,41-60
RVN/USDT,2026-06-11 07:20:00+00:00,0.00418,0.00416,SessionHigh,SessionHigh,0.802758,4.29e-06,3,bearish_break_level,-0.478469,3-5
RVN/USDT,2026-06-11 13:45:00+00:00,0.00417,0.0041283,Round_10bp,SessionHigh,0.901397,2.86e-06,39,bearish_break_level,0.0,21-40
RVN/USDT,2026-06-11 14:45:00+00:00,0.00419,0.00416905,Round_5bp,SessionHigh,0.912182,5.71e-06,27,bearish_break_level,-0.477327,21-40
RVN/USDT,2026-06-11 16:10:00+00:00,0.0042,0.00419,SessionHigh,SessionHigh,0.839794,7.1e-07,10,bearish_break_level,-0.714286,6-10
RVN/USDT,2026-06-11 17:50:00+00:00,0.00425,0.00421,SessionHigh,,0.832772,7.86e-06,60,time_stop,0.0,41-60
RVN/USDT,2026-06-12 00:20:00+00:00,0.0043,0.00425,PDH,SessionHigh,0.999568,3.57e-06,4,bearish_break_level,0.697674,3-5
RVN/USDT,2026-06-12 00:25:00+00:00,0.00431,0.0043,SessionHigh,SessionHigh,0.996013,5e-06,3,bearish_break_level,0.464037,3-5
RVN/USDT,2026-06-12 00:35:00+00:00,0.00434,0.00431,SessionHigh,SessionHigh,0.987547,7.86e-06,1,bearish_break_level,-0.230415,1-2
RVN/USDT,2026-06-12 04:20:00+00:00,0.0043,0.0042785,Round_5bp,,0.869667,1.43e-06,60,time_stop,0.697674,41-60
RVN/USDT,2026-06-12 14:50:00+00:00,0.00433,0.00421,SessionLow,,0.763385,8.57e-06,60,time_stop,-0.692841,41-60
RVN/USDT,2026-06-12 15:10:00+00:00,0.00435,0.00432825,Round_5bp,,0.814391,1e-05,60,time_stop,-1.149425,41-60
RVN/USDT,2026-06-12 18:45:00+00:00,0.00428,0.0042586,Round_5bp,,0.833484,1.214e-05,60,time_stop,-0.700935,41-60
RVN/USDT,2026-06-13 00:10:00+00:00,0.00435,0.00425,PDC,SessionHigh,0.846426,1.071e-05,6,bearish_break_level,0.45977,6-10
RVN/USDT,2026-06-13 00:20:00+00:00,0.00436,0.00435,SessionHigh,SessionHigh,0.833712,1.143e-05,4,bearish_break_level,0.229358,3-5
RVN/USDT,2026-06-13 00:30:00+00:00,0.00437,0.00436,SessionHigh,SessionHigh,0.875796,1e-05,2,bearish_break_level,0.0,1-2
RVN/USDT,2026-06-13 00:35:00+00:00,0.00439,0.00437,PDH,SessionHigh,0.877068,1.143e-05,1,bearish_break_level,-0.455581,1-2
RVN/USDT,2026-06-13 09:40:00+00:00,0.00442,0.00441,SessionHigh,SessionHigh,0.864955,5.71e-06,7,bearish_break_level,-0.226244,6-10
RVN/USDT,2026-06-13 16:25:00+00:00,0.00443,0.00442,SessionHigh,SessionHigh,0.973316,1.43e-06,2,bearish_break_level,-3.386005,1-2
RVN/USDT,2026-06-14 00:20:00+00:00,0.00441,0.00432,PDC,SessionHigh,0.902073,6.43e-06,1,bearish_break_level,-0.453515,1-2
SAND/USDT,2026-06-03 11:20:00+00:00,0.099,0.0589,SessionLow,SessionHigh,0.999568,0.00286429,39,bearish_break_level,-23.232323,21-40
SAND/USDT,2026-06-05 20:35:00+00:00,0.0549,0.051,SessionLow,,0.951955,0.00027857,60,time_stop,-7.468124,41-60
SAND/USDT,2026-06-06 02:45:00+00:00,0.0547,0.0508,PDL,SessionHigh,0.953711,0.00027857,18,bearish_break_level,-7.678245,11-20
SAND/USDT,2026-06-08 23:55:00+00:00,0.0502,0.0501,PDH,,0.999568,7.14e-06,60,time_stop,0.0,41-60
SEI/USDT,2026-06-02 01:05:00+00:00,0.07291,0.07098,PDH,SessionHigh,0.936915,0.00057071,5,bearish_break_level,-2.482513,3-5
SEI/USDT,2026-06-02 09:25:00+00:00,0.06954,0.0688446,Round_10bp,,0.884544,0.00011143,60,time_stop,-3.940178,41-60
SEI/USDT,2026-06-02 20:45:00+00:00,0.07021,0.066,SessionLow,SessionLow,0.928056,0.00030071,32,bearish_break_level,-11.095286,21-40
SEI/USDT,2026-06-02 23:45:00+00:00,0.06692,0.06242,SessionLow,PDC,0.848812,0.000665,4,bearish_break_level,-6.724447,3-5
SEI/USDT,2026-06-03 00:10:00+00:00,0.06596,0.06242,PDL,,0.773462,0.00096071,60,time_stop,-5.366889,41-60
SEI/USDT,2026-06-03 13:20:00+00:00,0.06447,0.06242,PDL,,0.999568,0.00014643,60,time_stop,-3.831239,41-60
SEI/USDT,2026-06-03 20:15:00+00:00,0.06273,0.062,SessionLow,PDL,0.897426,5.214e-05,50,bearish_break_level,-6.153356,41-60
SEI/USDT,2026-06-04 18:10:00+00:00,0.05696,0.05352,SessionLow,SessionLow,0.999568,0.00024571,31,bearish_break_level,-8.374298,21-40
SEI/USDT,2026-06-04 23:05:00+00:00,0.05558,0.05213,SessionLow,PDC,0.785798,0.00024643,59,bearish_break_level,-7.844548,41-60
SEI/USDT,2026-06-05 18:30:00+00:00,0.04791,0.04528,SessionLow,,0.840916,0.00018786,60,time_stop,-1.502818,41-60
SEI/USDT,2026-06-06 00:55:00+00:00,0.05021,0.04719,PDC,SessionHigh,0.873801,0.00021571,20,bearish_break_level,-0.278829,11-20
SEI/USDT,2026-06-07 04:00:00+00:00,0.0488,0.04792,PDC,SessionHigh,0.999568,6.286e-05,28,bearish_break_level,0.409836,21-40
SEI/USDT,2026-06-07 04:05:00+00:00,0.049,0.0488,SessionHigh,SessionHigh,0.995626,7.714e-05,27,bearish_break_level,0.0,21-40
SEI/USDT,2026-06-07 06:15:00+00:00,0.04911,0.049,SessionHigh,SessionHigh,0.909392,7.86e-06,1,bearish_break_level,-0.223987,1-2
SEI/USDT,2026-06-07 16:05:00+00:00,0.05161,0.0506,SessionHigh,SessionHigh,0.999568,7.214e-05,10,bearish_break_level,-4.378996,6-10
SEI/USDT,2026-06-07 20:20:00+00:00,0.04881,0.04792,PDC,,0.788552,0.00011286,60,time_stop,2.438025,41-60
SEI/USDT,2026-06-08 22:50:00+00:00,0.05171,0.05,PDC,PDH,0.999568,0.00012214,14,bearish_break_level,-4.563914,11-20
SEI/USDT,2026-06-10 22:00:00+00:00,0.046,0.045,SessionLow,,0.91241,7.143e-05,60,time_stop,2.456522,41-60
SEI/USDT,2026-06-11 01:25:00+00:00,0.04713,0.046,PDC,,0.899647,8.071e-05,60,time_stop,1.676215,41-60
SEI/USDT,2026-06-11 04:55:00+00:00,0.04792,0.04713,SessionHigh,,0.921756,5.643e-05,60,time_stop,0.0,41-60
SEI/USDT,2026-06-11 17:30:00+00:00,0.04911,0.04792,SessionHigh,,0.999568,8.5e-05,60,time_stop,0.0,41-60
SEI/USDT,2026-06-12 08:55:00+00:00,0.0504,0.04911,PDH,SessionHigh,0.999568,9.214e-05,57,bearish_break_level,1.626984,41-60
SEI/USDT,2026-06-12 10:45:00+00:00,0.05161,0.0504,SessionHigh,SessionHigh,0.908515,8.643e-05,35,bearish_break_level,-0.755668,21-40
SEI/USDT,2026-06-12 13:20:00+00:00,0.05339,0.05244,SessionHigh,SessionHigh,0.89498,6.786e-05,4,bearish_break_level,-4.064432,3-5
SEI/USDT,2026-06-13 00:55:00+00:00,0.05348,0.05288,PDC,,0.96473,4.286e-05,60,time_stop,0.0,41-60
SEI/USDT,2026-06-13 06:35:00+00:00,0.05423,0.05348,SessionHigh,SessionHigh,0.970284,5.357e-05,56,bearish_break_level,-3.171676,41-60
SEI/USDT,2026-06-13 09:55:00+00:00,0.05735,0.05423,SessionHigh,SessionHigh,0.962614,0.00022286,16,bearish_break_level,-8.439407,11-20
SEI/USDT,2026-06-13 13:25:00+00:00,0.05264,0.05251,SessionLow,,0.921227,9.29e-06,60,time_stop,0.0,41-60
SEI/USDT,2026-06-13 23:30:00+00:00,0.05405,0.05247,SessionLow,,0.765912,0.00022929,60,time_stop,0.629047,41-60
SHIB/USDT,2026-06-02 01:55:00+00:00,5.52e-06,5.48e-06,SessionLow,PDC,0.759598,1e-08,1,bearish_break_level,-0.362319,1-2
SHIB/USDT,2026-06-02 02:20:00+00:00,5.45e-06,5.41e-06,SessionLow,PDC,0.747642,2e-08,23,bearish_break_level,0.550459,21-40
SHIB/USDT,2026-06-02 02:30:00+00:00,5.5e-06,5.44e-06,Round_10bp,PDC,0.753865,3e-08,21,bearish_break_level,-0.363636,21-40
SHIB/USDT,2026-06-02 03:00:00+00:00,5.53e-06,5.52e-06,PDC,PDC,0.743438,3e-08,15,bearish_break_level,-0.904159,11-20
SHIB/USDT,2026-06-02 08:05:00+00:00,5.48e-06,5.46e-06,WeeklyOpen,Round_10bp,0.739909,1e-08,37,bearish_break_level,-0.912409,21-40
SHIB/USDT,2026-06-02 10:10:00+00:00,5.48e-06,5.45e-06,Round_5bp,Round_10bp,0.758178,0.0,12,bearish_break_level,-0.912409,11-20
SHIB/USDT,2026-06-02 11:35:00+00:00,5.48e-06,5.46e-06,WeeklyOpen,Round_10bp,0.776045,1e-08,30,bearish_break_level,-0.912409,21-40
SHIB/USDT,2026-06-02 16:05:00+00:00,5.32e-06,5.29e-06,Round_5bp,Round_10bp,0.735495,2e-08,30,bearish_break_level,-0.93985,21-40
SHIB/USDT,2026-06-02 23:00:00+00:00,5.14e-06,5.13e-06,SessionLow,SessionHigh,0.737714,1e-08,14,bearish_break_level,0.77821,11-20
SHIB/USDT,2026-06-03 01:05:00+00:00,5.24e-06,5.21e-06,Round_5bp,SessionHigh,0.724742,1e-08,1,bearish_break_level,-0.763359,1-2
SHIB/USDT,2026-06-03 01:30:00+00:00,5.24e-06,5.2e-06,PDC,SessionHigh,0.711086,1e-08,7,bearish_break_level,0.19084,6-10
SHIB/USDT,2026-06-03 02:55:00+00:00,5.25e-06,5.22e-06,Round_5bp,PDC,0.732533,1e-08,9,bearish_break_level,-1.333333,6-10
SHIB/USDT,2026-06-03 03:50:00+00:00,5.18e-06,5.17e-06,SessionLow,PDC,0.722024,1e-08,5,bearish_break_level,-0.19305,3-5
SHIB/USDT,2026-06-03 04:20:00+00:00,5.2e-06,5.17e-06,SessionLow,SessionHigh,0.721364,1e-08,14,bearish_break_level,1.923077,11-20
SHIB/USDT,2026-06-03 04:25:00+00:00,5.22e-06,5.2e-06,PDC,SessionHigh,0.718894,1e-08,13,bearish_break_level,1.532567,11-20
SHIB/USDT,2026-06-03 07:15:00+00:00,5.33e-06,5.28e-06,Round_10bp,SessionHigh,0.730964,1e-08,18,bearish_break_level,-0.187617,11-20
SHIB/USDT,2026-06-03 10:35:00+00:00,5.35e-06,5.34e-06,SessionHigh,SessionHigh,0.747556,1e-08,1,bearish_break_level,-0.747664,1-2
SHIB/USDT,2026-06-03 12:30:00+00:00,5.33e-06,5.3e-06,Round_5bp,Round_5bp,0.752713,1e-08,21,bearish_break_level,-0.375235,21-40
SHIB/USDT,2026-06-03 16:25:00+00:00,5.21e-06,5.2e-06,PDC,Round_5bp,0.748873,1e-08,54,bearish_break_level,-1.151631,41-60
SHIB/USDT,2026-06-03 16:55:00+00:00,5.24e-06,5.2e-06,PDC,Round_5bp,0.729002,1e-08,48,bearish_break_level,-1.717557,41-60
SHIB/USDT,2026-06-03 18:40:00+00:00,5.25e-06,5.22e-06,Round_5bp,Round_5bp,0.751337,1e-08,27,bearish_break_level,-1.904762,21-40
SHIB/USDT,2026-06-03 21:00:00+00:00,5.18e-06,5.15e-06,SessionLow,SessionHigh,0.731917,1e-08,38,bearish_break_level,0.3861,21-40
SHIB/USDT,2026-06-03 21:20:00+00:00,5.21e-06,5.2e-06,PDC,SessionHigh,0.775326,1e-08,34,bearish_break_level,-0.191939,21-40
SHIB/USDT,2026-06-04 00:00:00+00:00,5.22e-06,5.21e-06,PDC,SessionHigh,0.733782,1e-08,2,bearish_break_level,-0.383142,1-2
SHIB/USDT,2026-06-04 00:40:00+00:00,5.15e-06,5.12e-06,SessionLow,PDL,0.729427,1e-08,5,bearish_break_level,-0.582524,3-5
SHIB/USDT,2026-06-04 01:30:00+00:00,5.07e-06,5.05e-06,SessionLow,SessionLow,0.726584,2e-08,5,bearish_break_level,-1.577909,3-5
SHIB/USDT,2026-06-04 02:05:00+00:00,4.96e-06,4.87e-06,SessionLow,PDL,0.737264,3e-08,30,bearish_break_level,3.225806,21-40
SHIB/USDT,2026-06-04 03:00:00+00:00,5.09e-06,5.04e-06,Round_10bp,PDL,0.729365,3e-08,19,bearish_break_level,0.589391,11-20
SHIB/USDT,2026-06-04 13:35:00+00:00,5.02e-06,4.99e-06,Round_5bp,,0.711206,1e-08,60,time_stop,0.199203,41-60
SHIB/USDT,2026-06-04 21:10:00+00:00,4.96e-06,4.94e-06,Round_5bp,PDC,0.754687,0.0,46,bearish_break_level,-1.209677,41-60
SHIB/USDT,2026-06-04 21:45:00+00:00,4.9e-06,4.87e-06,SessionLow,PDC,0.724483,1e-08,39,bearish_break_level,0.0,21-40
SHIB/USDT,2026-06-04 22:55:00+00:00,4.93e-06,4.88e-06,Round_10bp,PDC,0.728874,1e-08,25,bearish_break_level,-0.608519,21-40
SHIB/USDT,2026-06-05 02:35:00+00:00,4.89e-06,4.87e-06,PDL,SessionLow,0.772358,1e-08,5,bearish_break_level,-1.226994,3-5
SHIB/USDT,2026-06-05 03:05:00+00:00,4.85e-06,4.83e-06,SessionLow,SessionLow,0.773846,1e-08,37,bearish_break_level,-2.061856,21-40
SHIB/USDT,2026-06-05 05:35:00+00:00,4.88e-06,4.87e-06,PDL,SessionLow,0.790262,0.0,7,bearish_break_level,-2.663934,6-10
SHIB/USDT,2026-06-05 05:55:00+00:00,4.82e-06,4.8e-06,SessionLow,SessionLow,0.762973,1e-08,3,bearish_break_level,-1.452282,3-5
SHIB/USDT,2026-06-05 06:25:00+00:00,4.69e-06,4.58e-06,SessionLow,Round_5bp,0.76116,3e-08,8,bearish_break_level,-0.426439,6-10
SHIB/USDT,2026-06-05 18:15:00+00:00,4.57e-06,4.55e-06,Round_5bp,Round_5bp,0.747256,1e-08,12,bearish_break_level,-3.282276,11-20
SHIB/USDT,2026-06-06 00:30:00+00:00,4.6e-06,4.5e-06,PDC,SessionHigh,0.774478,1e-08,9,bearish_break_level,-1.086957,6-10
SHIB/USDT,2026-06-06 01:00:00+00:00,4.62e-06,4.6e-06,SessionHigh,SessionHigh,0.798304,1e-08,3,bearish_break_level,-1.515152,3-5
SHIB/USDT,2026-06-06 05:45:00+00:00,4.48e-06,4.46e-06,Round_5bp,PDC,0.739624,2e-08,6,bearish_break_level,-0.446429,6-10
SHIB/USDT,2026-06-07 00:50:00+00:00,4.57e-06,4.53e-06,PDC,SessionHigh,0.871863,0.0,27,bearish_break_level,1.531729,21-40
SHIB/USDT,2026-06-07 01:05:00+00:00,4.59e-06,4.57e-06,SessionHigh,SessionHigh,0.912713,1e-08,24,bearish_break_level,1.089325,21-40
SHIB/USDT,2026-06-07 01:15:00+00:00,4.64e-06,4.59e-06,Round_10bp,SessionHigh,0.87229,1e-08,22,bearish_break_level,0.0,21-40
SHIB/USDT,2026-06-07 04:50:00+00:00,4.68e-06,4.65e-06,SessionHigh,SessionHigh,0.83288,0.0,39,bearish_break_level,0.42735,21-40
SHIB/USDT,2026-06-07 06:50:00+00:00,4.73e-06,4.69e-06,SessionHigh,SessionHigh,0.78498,0.0,15,bearish_break_level,-0.634249,11-20
SHIB/USDT,2026-06-07 08:55:00+00:00,4.77e-06,4.75e-06,SessionHigh,SessionHigh,0.781762,1e-08,5,bearish_break_level,-0.419287,3-5
SHIB/USDT,2026-06-07 09:05:00+00:00,4.78e-06,4.77e-06,SessionHigh,SessionHigh,0.800645,1e-08,3,bearish_break_level,-0.627615,3-5
SHIB/USDT,2026-06-07 20:45:00+00:00,4.64e-06,4.59e-06,Round_10bp,SessionHigh,0.831004,1e-08,26,bearish_break_level,1.293103,21-40
SHIB/USDT,2026-06-07 22:15:00+00:00,4.81e-06,4.78e-06,SessionHigh,SessionHigh,0.822783,2e-08,8,bearish_break_level,-2.286902,6-10
SHIB/USDT,2026-06-08 09:20:00+00:00,4.71e-06,4.69e-06,Round_5bp,PDH,0.843186,0.0,28,bearish_break_level,0.849257,21-40
SHIB/USDT,2026-06-08 09:30:00+00:00,4.72e-06,4.71e-06,SessionHigh,PDH,0.832679,0.0,26,bearish_break_level,0.635593,21-40
SHIB/USDT,2026-06-08 11:20:00+00:00,4.75e-06,4.72e-06,SessionHigh,PDH,0.788133,0.0,4,bearish_break_level,0.0,3-5
SHIB/USDT,2026-06-08 11:35:00+00:00,4.81e-06,4.75e-06,SessionHigh,PDH,0.814601,1e-08,1,bearish_break_level,-1.247401,1-2
SHIB/USDT,2026-06-09 01:30:00+00:00,4.69e-06,4.67e-06,SessionLow,SessionHigh,0.842186,0.0,60,bearish_break_level,0.639659,41-60
SHIB/USDT,2026-06-09 08:00:00+00:00,4.73e-06,4.68e-06,Round_10bp,PDC,0.853746,2e-08,1,bearish_break_level,-0.845666,1-2
SHIB/USDT,2026-06-09 14:55:00+00:00,4.63e-06,4.6e-06,SessionLow,PDC,0.858484,1e-08,13,bearish_break_level,0.0,11-20
SHIB/USDT,2026-06-09 18:05:00+00:00,4.66e-06,4.58e-06,SessionLow,,0.759031,1e-08,60,time_stop,0.643777,41-60
SHIB/USDT,2026-06-10 00:10:00+00:00,4.7e-06,4.69e-06,PDC,WeeklyOpen,0.909787,0.0,1,bearish_break_level,-0.212766,1-2
SHIB/USDT,2026-06-10 02:55:00+00:00,4.62e-06,4.6e-06,SessionLow,,0.872285,1e-08,60,time_stop,0.649351,41-60
SHIB/USDT,2026-06-10 15:55:00+00:00,4.76e-06,4.75e-06,SessionHigh,PDH,0.897233,0.0,20,bearish_break_level,-1.05042,11-20
SHIB/USDT,2026-06-11 01:40:00+00:00,4.69e-06,4.58e-06,PDL,SessionHigh,0.9098,1e-08,40,bearish_break_level,-1.066098,21-40
SHIB/USDT,2026-06-11 03:55:00+00:00,4.71e-06,4.69e-06,SessionHigh,SessionHigh,0.954476,0.0,13,bearish_break_level,-1.4862,11-20
SHIB/USDT,2026-06-11 04:00:00+00:00,4.74e-06,4.71e-06,SessionHigh,SessionHigh,0.939598,0.0,12,bearish_break_level,-2.109705,11-20
SHIB/USDT,2026-06-11 08:30:00+00:00,4.76e-06,4.74e-06,SessionHigh,PDH,0.882228,1e-08,46,bearish_break_level,-0.840336,41-60
SHIB/USDT,2026-06-11 15:00:00+00:00,4.77e-06,4.76e-06,PDH,SessionHigh,0.892641,0.0,34,bearish_break_level,2.096436,21-40
SHIB/USDT,2026-06-11 17:35:00+00:00,4.84e-06,4.78e-06,SessionHigh,SessionHigh,0.828662,0.0,3,bearish_break_level,0.619835,3-5
SHIB/USDT,2026-06-11 17:45:00+00:00,4.9e-06,4.84e-06,SessionHigh,SessionHigh,0.812367,1e-08,1,bearish_break_level,-0.612245,1-2
SHIB/USDT,2026-06-12 09:20:00+00:00,4.85e-06,4.78e-06,SessionLow,,0.875323,1e-08,60,time_stop,-0.824742,41-60
SHIB/USDT,2026-06-12 14:55:00+00:00,4.93e-06,4.92e-06,SessionHigh,SessionHigh,0.904978,1e-08,7,bearish_break_level,-0.608519,6-10
SHIB/USDT,2026-06-12 15:50:00+00:00,4.89e-06,4.87e-06,Round_5bp,,0.845849,1e-08,60,time_stop,0.0,41-60
SHIB/USDT,2026-06-13 06:05:00+00:00,4.9e-06,4.83e-06,PDC,SessionHigh,0.999568,0.0,39,bearish_break_level,1.428571,21-40
SHIB/USDT,2026-06-13 07:45:00+00:00,4.93e-06,4.9e-06,SessionHigh,SessionHigh,0.953274,0.0,19,bearish_break_level,0.811359,11-20
SHIB/USDT,2026-06-13 08:05:00+00:00,4.94e-06,4.93e-06,SessionHigh,SessionHigh,0.946087,0.0,15,bearish_break_level,0.607287,11-20
SHIB/USDT,2026-06-13 11:25:00+00:00,5.01e-06,5e-06,SessionHigh,SessionHigh,0.818411,0.0,9,bearish_break_level,0.798403,6-10
