symbol,date,entry,level_price,level_type,target_price,target_type,psi_in,atr_in,bars_held,exit_type,ret_pct,hold_bin
PENGU/USDT,2026-06-09 14:00:00+00:00,0.00679,0.00679,Round_5bp,0.00682395,Round_5bp,0.862,1.414e-05,3,psi_bearish_at_level,-1.531664,3-5
PENGU/USDT,2026-06-09 14:05:00+00:00,0.006791,0.006791,Round_5bp,0.006791,Round_5bp,0.759757,1.421e-05,2,psi_bearish_at_level,-1.546164,1-2
PENGU/USDT,2026-06-09 14:30:00+00:00,0.006644,0.006644,Round_5bp,0.00667722,Round_5bp,0.840818,2.107e-05,2,psi_bearish_at_level,0.165563,1-2
PENGU/USDT,2026-06-09 14:35:00+00:00,0.006655,0.006655,Round_5bp,0.006655,Round_5bp,0.95931,2.293e-05,1,psi_bearish_at_level,0.0,1-2
PENGU/USDT,2026-06-09 14:50:00+00:00,0.006655,0.006655,Round_5bp,0.006655,Round_5bp,0.96822,1.686e-05,1,psi_bearish_at_level,0.0,1-2
PENGU/USDT,2026-06-09 15:05:00+00:00,0.006738,0.006738,Round_5bp,0.006738,Round_5bp,0.866714,2.279e-05,7,psi_bearish_at_level,-1.721579,6-10
PENGU/USDT,2026-06-09 15:35:00+00:00,0.006622,0.006622,Round_10bp,0.00665511,Round_5bp,0.92097,2.114e-05,1,psi_bearish_at_level,0.0,1-2
PENGU/USDT,2026-06-09 16:20:00+00:00,0.006565,0.006565,Round_5bp,0.00659782,Round_5bp,0.770698,1.771e-05,3,psi_bearish_at_level,-0.472201,3-5
PENGU/USDT,2026-06-09 17:25:00+00:00,0.006774,0.006774,Round_5bp,0.006774,Round_5bp,0.929827,3.029e-05,3,psi_bearish_at_level,0.0,3-5
PENGU/USDT,2026-06-09 19:50:00+00:00,0.006702,0.006702,Round_5bp,0.00673551,Round_5bp,0.800526,7.43e-06,2,psi_bearish_at_level,0.402865,1-2
PENGU/USDT,2026-06-09 23:05:00+00:00,0.006676,0.006676,Round_5bp,0.006676,Round_5bp,0.874233,3.29e-06,44,psi_bearish_at_level,-0.31456,41-60
PENGU/USDT,2026-06-10 04:50:00+00:00,0.006603,0.006603,SessionLow,,,0.756385,2.93e-06,13,psi_bearish_at_level,0.363471,11-20
PENGU/USDT,2026-06-10 06:40:00+00:00,0.006655,0.006655,Round_5bp,0.006655,Round_5bp,0.934097,3.79e-06,6,psi_bearish_at_level,0.0,6-10
PENGU/USDT,2026-06-10 07:20:00+00:00,0.006707,0.006707,Round_5bp,0.006707,Round_5bp,0.967782,5.71e-06,2,psi_bearish_at_level,0.0,1-2
PENGU/USDT,2026-06-10 10:55:00+00:00,0.00662,0.00662,Round_10bp,,,0.788863,5.36e-06,1,psi_bearish_at_level,-1.299094,1-2
PENGU/USDT,2026-06-10 11:15:00+00:00,0.006542,0.006542,Round_5bp,0.006542,Round_5bp,0.990029,1.207e-05,3,psi_bearish_at_level,-0.473861,3-5
PENGU/USDT,2026-06-10 11:25:00+00:00,0.006511,0.006511,Round_5bp,0.006511,Round_5bp,0.754903,1.429e-05,1,psi_bearish_at_level,0.0,1-2
PENGU/USDT,2026-06-10 11:45:00+00:00,0.006561,0.006561,Round_5bp,0.006561,Round_5bp,0.918619,1.786e-05,2,psi_bearish_at_level,0.0,1-2
PENGU/USDT,2026-06-10 12:30:00+00:00,0.006708,0.006708,Round_10bp,0.00674154,Round_5bp,0.981391,1.629e-05,6,psi_bearish_at_level,-0.283244,6-10
PENGU/USDT,2026-06-10 12:35:00+00:00,0.006689,0.006689,Round_5bp,0.00672244,Round_5bp,0.749407,1.543e-05,5,psi_bearish_at_level,0.0,3-5
PENGU/USDT,2026-06-10 12:45:00+00:00,0.006689,0.006689,Round_5bp,0.00672244,Round_5bp,0.995426,1.543e-05,3,psi_bearish_at_level,0.0,3-5
PENGU/USDT,2026-06-10 13:30:00+00:00,0.006738,0.006738,Round_5bp,0.006738,Round_5bp,0.988573,1.643e-05,3,psi_bearish_at_level,0.920154,3-5
PENGU/USDT,2026-06-10 13:40:00+00:00,0.006792,0.006792,Round_10bp,0.00682596,Round_5bp,0.978173,9.86e-06,1,psi_bearish_at_level,0.117786,1-2
PENGU/USDT,2026-06-10 14:00:00+00:00,0.006745,0.006745,Round_5bp,0.00677873,Round_5bp,0.891211,1.307e-05,4,psi_bearish_at_level,-0.948851,3-5
PENGU/USDT,2026-06-10 14:10:00+00:00,0.006716,0.006716,Round_5bp,0.006716,Round_5bp,0.950085,1.514e-05,2,psi_bearish_at_level,-0.521144,1-2
PENGU/USDT,2026-06-10 16:20:00+00:00,0.006634,0.006634,Round_5bp,0.006634,Round_5bp,0.854975,7.86e-06,3,psi_bearish_at_level,0.0,3-5
PENGU/USDT,2026-06-10 17:40:00+00:00,0.006541,0.006541,Round_5bp,0.0065737,Round_5bp,0.742908,6.64e-06,3,psi_bearish_at_level,0.0,3-5
PENGU/USDT,2026-06-10 19:50:00+00:00,0.006519,0.006519,Round_5bp,0.006519,Round_5bp,0.86592,1.07e-06,5,psi_bearish_at_level,-0.582911,3-5
PENGU/USDT,2026-06-10 20:05:00+00:00,0.006481,0.006481,Round_5bp,0.006498,PDL,0.959409,3.79e-06,2,psi_bearish_at_level,0.0,1-2
PENGU/USDT,2026-06-10 22:00:00+00:00,0.006358,0.006358,Round_10bp,0.00638979,Round_5bp,0.811506,9.14e-06,2,psi_bearish_at_level,0.0,1-2
PENGU/USDT,2026-06-10 22:05:00+00:00,0.006358,0.006358,Round_10bp,0.00638979,Round_5bp,0.784353,9.14e-06,1,psi_bearish_at_level,0.0,1-2
PENGU/USDT,2026-06-10 22:30:00+00:00,0.006382,0.006382,Round_5bp,0.00641391,Round_5bp,0.999205,7.07e-06,4,psi_bearish_at_level,0.924475,3-5
PENGU/USDT,2026-06-10 22:45:00+00:00,0.006441,0.006441,Round_5bp,0.006441,Round_5bp,0.961789,1.129e-05,1,psi_bearish_at_level,0.0,1-2
PENGU/USDT,2026-06-10 23:10:00+00:00,0.006355,0.006355,Round_10bp,0.00638677,Round_5bp,0.927775,1.207e-05,1,psi_bearish_at_level,0.110149,1-2
PENGU/USDT,2026-06-11 01:35:00+00:00,0.006485,0.006485,Round_5bp,0.006485,Round_5bp,0.821315,8.79e-06,3,psi_bearish_at_level,0.431766,3-5
PENGU/USDT,2026-06-11 02:05:00+00:00,0.006507,0.006507,Round_5bp,0.006507,Round_5bp,0.827042,1.121e-05,21,psi_bearish_at_level,1.767327,21-40
PENGU/USDT,2026-06-11 03:45:00+00:00,0.006598,0.006598,Round_5bp,0.006598,Round_5bp,0.921351,6.5e-06,1,psi_bearish_at_level,0.363747,1-2
PENGU/USDT,2026-06-11 03:55:00+00:00,0.006779,0.006779,Round_5bp,0.0068,PDH,0.996163,2.7e-05,1,psi_bearish_at_level,-0.339283,1-2
PENGU/USDT,2026-06-11 12:20:00+00:00,0.006607,0.006607,Round_5bp,0.00664003,Round_5bp,0.979473,1.493e-05,8,psi_bearish_at_level,0.560012,6-10
PENGU/USDT,2026-06-11 12:30:00+00:00,0.006644,0.006644,Round_5bp,0.00667722,Round_5bp,0.884814,1.757e-05,6,psi_bearish_at_level,0.0,6-10
PENGU/USDT,2026-06-11 12:35:00+00:00,0.006644,0.006644,Round_5bp,0.00667722,Round_5bp,0.951203,1.757e-05,5,psi_bearish_at_level,0.0,3-5
PENGU/USDT,2026-06-11 17:25:00+00:00,0.006696,0.006696,Round_5bp,0.00672948,Round_5bp,0.823266,1.064e-05,3,psi_bearish_at_level,1.120072,3-5
PENGU/USDT,2026-06-11 17:55:00+00:00,0.006781,0.006781,Round_5bp,0.006781,Round_5bp,0.907128,2.071e-05,7,psi_bearish_at_level,0.796343,6-10
PENGU/USDT,2026-06-11 18:00:00+00:00,0.006835,0.006835,Round_5bp,0.00686917,Round_5bp,0.999979,2.457e-05,6,psi_bearish_at_level,0.0,6-10
PENGU/USDT,2026-06-11 23:30:00+00:00,0.006755,0.006755,Round_5bp,0.006755,Round_5bp,0.78112,7.14e-06,3,psi_bearish_at_level,0.488527,3-5
PENGU/USDT,2026-06-11 23:40:00+00:00,0.006788,0.006788,Round_5bp,0.0068,PDH,0.979046,9.5e-06,1,psi_bearish_at_level,0.0,1-2
PENGU/USDT,2026-06-12 04:30:00+00:00,0.00683,0.00683,Round_5bp,0.00683,Round_5bp,0.780334,3.86e-06,20,psi_bearish_at_level,-1.639824,11-20
PENGU/USDT,2026-06-12 10:50:00+00:00,0.00679,0.00679,Round_5bp,,,0.993961,1.36e-06,22,psi_bearish_at_level,-0.721649,21-40
PENGU/USDT,2026-06-12 12:45:00+00:00,0.006754,0.006754,Round_5bp,,,0.79913,4.43e-06,9,psi_bearish_at_level,-0.681078,6-10
PENGU/USDT,2026-06-12 15:05:00+00:00,0.006888,0.006888,SessionHigh,0.006888,Round_5bp,0.999447,1.45e-05,3,psi_bearish_at_level,0.0,3-5
PENGU/USDT,2026-06-12 15:35:00+00:00,0.006865,0.006865,Round_5bp,0.006865,Round_5bp,0.957379,1.036e-05,2,psi_bearish_at_level,-1.063365,1-2
PENGU/USDT,2026-06-12 15:50:00+00:00,0.006792,0.006792,Round_10bp,0.00682596,Round_5bp,0.996426,1.286e-05,1,psi_bearish_at_level,-0.618375,1-2
PENGU/USDT,2026-06-12 17:10:00+00:00,0.006827,0.006827,Round_10bp,0.00686113,Round_5bp,0.747824,1.05e-05,3,psi_bearish_at_level,0.0,3-5
PENGU/USDT,2026-06-12 17:20:00+00:00,0.006827,0.006827,Round_10bp,0.00686113,Round_5bp,0.996467,1.043e-05,1,psi_bearish_at_level,0.0,1-2
PENGU/USDT,2026-06-12 19:35:00+00:00,0.00676,0.00676,Round_5bp,,,0.944239,7.1e-07,14,psi_bearish_at_level,-0.769231,11-20
PENGU/USDT,2026-06-13 01:40:00+00:00,0.006771,0.006771,Round_5bp,,,1.0,6.43e-06,3,psi_bearish_at_level,0.472604,3-5
PENGU/USDT,2026-06-13 06:45:00+00:00,0.006666,0.006666,Round_5bp,0.006666,Round_5bp,0.752824,6.79e-06,1,psi_bearish_at_level,1.020102,1-2
PENGU/USDT,2026-06-13 07:25:00+00:00,0.006771,0.006771,Round_5bp,0.006803,SessionHigh,0.953801,7.71e-06,2,psi_bearish_at_level,0.0,1-2
PENGU/USDT,2026-06-13 07:40:00+00:00,0.006771,0.006771,Round_5bp,0.006803,SessionHigh,0.995235,7.5e-06,2,psi_bearish_at_level,0.0,1-2
PENGU/USDT,2026-06-13 08:35:00+00:00,0.006803,0.006803,SessionHigh,,,0.827163,2.29e-06,2,psi_bearish_at_level,0.088196,1-2
PENGU/USDT,2026-06-13 20:10:00+00:00,0.00671,0.00671,Round_5bp,0.00671,Round_5bp,0.813064,1.171e-05,7,psi_bearish_at_level,0.074516,6-10
PENGU/USDT,2026-06-13 22:05:00+00:00,0.006777,0.006777,Round_5bp,0.00681089,Round_5bp,0.983829,9e-06,12,psi_bearish_at_level,-0.250848,11-20
PENGU/USDT,2026-06-14 03:15:00+00:00,0.006843,0.006843,Round_5bp,0.006843,Round_5bp,0.952363,3.07e-06,4,psi_bearish_at_level,0.087681,3-5
PENGU/USDT,2026-06-14 03:30:00+00:00,0.006849,0.006849,Round_5bp,0.006849,Round_5bp,0.996556,3.5e-06,1,psi_bearish_at_level,0.0,1-2
PENGU/USDT,2026-06-14 06:35:00+00:00,0.006723,0.006723,Round_5bp,0.006723,Round_5bp,0.991692,3.71e-06,7,psi_bearish_at_level,-0.223115,6-10
PENGU/USDT,2026-06-14 06:50:00+00:00,0.006717,0.006717,SessionLow,,,0.997634,1.86e-06,4,psi_bearish_at_level,-0.133988,3-5
PENGU/USDT,2026-06-14 07:05:00+00:00,0.006708,0.006708,Round_10bp,0.006717,SessionLow,0.942326,2.5e-06,1,psi_bearish_at_level,0.0,1-2
PENGU/USDT,2026-06-14 10:45:00+00:00,0.00675,0.00675,Round_5bp,0.00675,Round_5bp,0.999455,5.36e-06,8,psi_bearish_at_level,-1.111111,6-10
PENGU/USDT,2026-06-14 13:45:00+00:00,0.006585,0.006585,SessionLow,0.006585,Round_5bp,0.809982,7.93e-06,1,psi_bearish_at_level,0.0,1-2
PENGU/USDT,2026-06-14 14:45:00+00:00,0.006527,0.006527,Round_5bp,0.006527,Round_5bp,0.970947,9.57e-06,1,psi_bearish_at_level,0.0,1-2
PENGU/USDT,2026-06-14 15:00:00+00:00,0.006527,0.006527,Round_5bp,0.006527,Round_5bp,0.994981,8.29e-06,21,psi_bearish_at_level,-0.015321,21-40
PEPE/USDT,2026-06-02 02:05:00+00:00,3.36e-06,3.36e-06,WeeklyOpen,3.36e-06,Round_5bp,0.996368,0.0,1,psi_bearish_at_level,-0.595238,1-2
PEPE/USDT,2026-06-02 02:20:00+00:00,3.36e-06,3.36e-06,WeeklyOpen,3.36e-06,Round_5bp,0.877217,1e-08,3,psi_bearish_at_level,0.892857,3-5
PEPE/USDT,2026-06-02 02:25:00+00:00,3.37e-06,3.37e-06,Round_5bp,3.39e-06,Round_5bp,0.943867,1e-08,2,psi_bearish_at_level,0.593472,1-2
PEPE/USDT,2026-06-02 02:55:00+00:00,3.39e-06,3.39e-06,Round_5bp,3.41e-06,Round_5bp,0.777846,1e-08,6,psi_bearish_at_level,0.0,6-10
PEPE/USDT,2026-06-02 03:05:00+00:00,3.39e-06,3.39e-06,Round_5bp,3.41e-06,Round_5bp,0.959877,1e-08,4,psi_bearish_at_level,0.0,3-5
PEPE/USDT,2026-06-02 03:55:00+00:00,3.4e-06,3.4e-06,Round_5bp,3.41e-06,PDH,0.999387,0.0,3,psi_bearish_at_level,0.0,3-5
PEPE/USDT,2026-06-02 06:10:00+00:00,3.34e-06,3.34e-06,SessionLow,,,0.789998,0.0,9,psi_bearish_at_level,-0.598802,6-10
PEPE/USDT,2026-06-02 06:40:00+00:00,3.34e-06,3.34e-06,Round_10bp,,,0.784855,0.0,3,psi_bearish_at_level,-0.598802,3-5
PEPE/USDT,2026-06-02 15:55:00+00:00,3.19e-06,3.19e-06,Round_5bp,3.19e-06,Round_5bp,0.921809,1e-08,3,psi_bearish_at_level,1.253918,3-5
PEPE/USDT,2026-06-02 21:00:00+00:00,3.17e-06,3.17e-06,Round_5bp,3.19e-06,Round_5bp,0.754144,1e-08,3,psi_bearish_at_level,0.0,3-5
PEPE/USDT,2026-06-02 21:45:00+00:00,3.18e-06,3.18e-06,Round_5bp,3.2e-06,Round_5bp,0.781826,0.0,5,psi_bearish_at_level,-0.943396,3-5
PEPE/USDT,2026-06-02 23:20:00+00:00,3.09e-06,3.09e-06,Round_5bp,3.11e-06,Round_5bp,0.828605,1e-08,3,psi_bearish_at_level,-0.647249,3-5
PEPE/USDT,2026-06-02 23:55:00+00:00,3.11e-06,3.11e-06,Round_5bp,3.11e-06,Round_5bp,0.871778,1e-08,4,psi_bearish_at_level,0.321543,3-5
PEPE/USDT,2026-06-03 00:05:00+00:00,3.11e-06,3.11e-06,PDC,3.11e-06,Round_5bp,0.956257,1e-08,2,psi_bearish_at_level,0.321543,1-2
PEPE/USDT,2026-06-03 04:05:00+00:00,3.1e-06,3.1e-06,Round_5bp,3.11e-06,PDC,0.998593,1e-08,1,psi_bearish_at_level,0.0,1-2
PEPE/USDT,2026-06-03 14:55:00+00:00,3.2e-06,3.2e-06,Round_5bp,3.2e-06,Round_5bp,0.999109,0.0,3,psi_bearish_at_level,0.3125,3-5
PEPE/USDT,2026-06-03 16:00:00+00:00,3.15e-06,3.15e-06,Round_5bp,3.17e-06,Round_5bp,0.85309,1e-08,5,psi_bearish_at_level,-0.952381,3-5
PEPE/USDT,2026-06-03 16:20:00+00:00,3.12e-06,3.12e-06,Round_5bp,3.14e-06,Round_5bp,0.999977,1e-08,1,psi_bearish_at_level,0.0,1-2
PEPE/USDT,2026-06-03 16:35:00+00:00,3.12e-06,3.12e-06,Round_5bp,3.14e-06,Round_5bp,0.999771,1e-08,1,psi_bearish_at_level,0.641026,1-2
PEPE/USDT,2026-06-03 16:50:00+00:00,3.14e-06,3.14e-06,Round_5bp,3.14e-06,Round_5bp,0.873175,1e-08,4,psi_bearish_at_level,0.0,3-5
PEPE/USDT,2026-06-03 16:55:00+00:00,3.14e-06,3.14e-06,Round_5bp,3.14e-06,Round_5bp,0.980792,1e-08,3,psi_bearish_at_level,0.0,3-5
PEPE/USDT,2026-06-03 22:15:00+00:00,3.16e-06,3.16e-06,Round_5bp,3.16e-06,Round_5bp,0.921754,1e-08,1,psi_bearish_at_level,-0.316456,1-2
PEPE/USDT,2026-06-03 22:30:00+00:00,3.15e-06,3.15e-06,Round_5bp,3.17e-06,Round_5bp,0.909183,1e-08,9,psi_bearish_at_level,-0.31746,6-10
PEPE/USDT,2026-06-04 00:40:00+00:00,3.09e-06,3.09e-06,Round_5bp,3.11e-06,Round_5bp,0.987157,1e-08,7,psi_bearish_at_level,-1.941748,6-10
PEPE/USDT,2026-06-04 00:50:00+00:00,3.09e-06,3.09e-06,Round_5bp,3.11e-06,Round_5bp,0.888883,1e-08,5,psi_bearish_at_level,-1.941748,3-5
PEPE/USDT,2026-06-04 01:30:00+00:00,3.04e-06,3.04e-06,Round_5bp,3.05e-06,PDL,0.999034,2e-08,3,psi_bearish_at_level,-0.657895,3-5
PEPE/USDT,2026-06-04 01:35:00+00:00,3.04e-06,3.04e-06,Round_5bp,3.05e-06,PDL,0.998136,2e-08,2,psi_bearish_at_level,-0.657895,1-2
PEPE/USDT,2026-06-04 01:50:00+00:00,2.97e-06,2.97e-06,Round_5bp,2.97e-06,Round_5bp,0.932307,2e-08,1,psi_bearish_at_level,0.0,1-2
PEPE/USDT,2026-06-04 02:00:00+00:00,2.85e-06,2.85e-06,Round_5bp,2.86e-06,Round_5bp,0.939073,3e-08,4,psi_bearish_at_level,4.561404,3-5
PEPE/USDT,2026-06-04 02:05:00+00:00,2.91e-06,2.91e-06,Round_5bp,2.91e-06,Round_5bp,0.847347,4e-08,3,psi_bearish_at_level,2.405498,3-5
PEPE/USDT,2026-06-04 02:35:00+00:00,2.99e-06,2.99e-06,Round_5bp,2.99e-06,Round_5bp,0.995062,4e-08,3,psi_bearish_at_level,0.668896,3-5
PEPE/USDT,2026-06-04 03:05:00+00:00,3.05e-06,3.05e-06,PDL,3.05e-06,Round_5bp,0.973819,4e-08,2,psi_bearish_at_level,0.0,1-2
PEPE/USDT,2026-06-04 05:00:00+00:00,3.07e-06,3.07e-06,Round_10bp,,,0.941085,0.0,1,psi_bearish_at_level,-0.651466,1-2
PEPE/USDT,2026-06-04 05:15:00+00:00,3.05e-06,3.05e-06,PDL,3.05e-06,Round_5bp,0.987686,0.0,3,psi_bearish_at_level,-0.655738,3-5
PEPE/USDT,2026-06-04 12:55:00+00:00,3e-06,3e-06,Round_5bp,3e-06,Round_5bp,0.990593,1e-08,25,psi_bearish_at_level,-0.666667,21-40
PEPE/USDT,2026-06-04 15:15:00+00:00,3.04e-06,3.04e-06,Round_5bp,3.05e-06,PDL,0.999974,1e-08,1,psi_bearish_at_level,-0.657895,1-2
PEPE/USDT,2026-06-04 18:05:00+00:00,2.96e-06,2.96e-06,Round_5bp,2.97e-06,Round_5bp,0.830653,0.0,10,psi_bearish_at_level,2.027027,6-10
PEPE/USDT,2026-06-04 21:50:00+00:00,2.9e-06,2.9e-06,Round_5bp,2.91e-06,Round_5bp,0.84281,1e-08,1,psi_bearish_at_level,0.0,1-2
PEPE/USDT,2026-06-04 22:55:00+00:00,2.93e-06,2.93e-06,Round_5bp,2.93e-06,Round_5bp,0.946442,0.0,3,psi_bearish_at_level,0.341297,3-5
PEPE/USDT,2026-06-04 23:45:00+00:00,2.94e-06,2.94e-06,Round_5bp,2.94e-06,Round_5bp,0.773112,1e-08,6,psi_bearish_at_level,0.0,6-10
PEPE/USDT,2026-06-05 00:00:00+00:00,2.94e-06,2.94e-06,PDC,2.94e-06,Round_5bp,0.94589,0.0,3,psi_bearish_at_level,0.0,3-5
PEPE/USDT,2026-06-05 02:55:00+00:00,2.87e-06,2.87e-06,Round_5bp,2.87e-06,Round_5bp,0.999273,1e-08,1,psi_bearish_at_level,0.0,1-2
PEPE/USDT,2026-06-05 04:05:00+00:00,2.89e-06,2.89e-06,Round_5bp,2.89e-06,Round_5bp,0.768657,1e-08,4,psi_bearish_at_level,0.692042,3-5
PEPE/USDT,2026-06-05 12:30:00+00:00,2.75e-06,2.75e-06,Round_5bp,2.75e-06,Round_5bp,0.786077,1e-08,2,psi_bearish_at_level,0.0,1-2
PEPE/USDT,2026-06-05 14:05:00+00:00,2.73e-06,2.73e-06,Round_5bp,2.73e-06,Round_5bp,0.83928,2e-08,1,psi_bearish_at_level,0.0,1-2
PEPE/USDT,2026-06-05 15:20:00+00:00,2.71e-06,2.71e-06,Round_5bp,2.72e-06,Round_5bp,0.81292,1e-08,4,psi_bearish_at_level,-0.369004,3-5
PEPE/USDT,2026-06-05 15:35:00+00:00,2.69e-06,2.69e-06,Round_5bp,2.69e-06,Round_5bp,0.990942,1e-08,1,psi_bearish_at_level,0.371747,1-2
PEPE/USDT,2026-06-05 16:05:00+00:00,2.67e-06,2.67e-06,SessionLow,2.68e-06,Round_5bp,0.966439,1e-08,1,psi_bearish_at_level,1.123596,1-2
PEPE/USDT,2026-06-05 16:35:00+00:00,2.72e-06,2.72e-06,Round_5bp,2.72e-06,Round_5bp,0.895712,1e-08,1,psi_bearish_at_level,-0.735294,1-2
PEPE/USDT,2026-06-05 16:55:00+00:00,2.78e-06,2.78e-06,Round_5bp,2.78e-06,Round_5bp,0.785457,2e-08,1,psi_bearish_at_level,0.0,1-2
PEPE/USDT,2026-06-05 17:25:00+00:00,2.75e-06,2.75e-06,Round_5bp,2.75e-06,Round_5bp,0.775698,1e-08,2,psi_bearish_at_level,0.0,1-2
PEPE/USDT,2026-06-05 18:05:00+00:00,2.76e-06,2.76e-06,Round_5bp,2.76e-06,Round_5bp,0.990624,1e-08,1,psi_bearish_at_level,0.0,1-2
PEPE/USDT,2026-06-05 19:00:00+00:00,2.64e-06,2.64e-06,SessionLow,2.64e-06,Round_5bp,0.881087,1e-08,5,psi_bearish_at_level,0.378788,3-5
PEPE/USDT,2026-06-05 19:15:00+00:00,2.61e-06,2.61e-06,Round_5bp,2.61e-06,Round_5bp,0.911007,2e-08,2,psi_bearish_at_level,1.532567,1-2
PEPE/USDT,2026-06-05 19:50:00+00:00,2.72e-06,2.72e-06,Round_5bp,2.72e-06,Round_5bp,0.749522,2e-08,1,psi_bearish_at_level,-1.102941,1-2
PEPE/USDT,2026-06-05 23:00:00+00:00,2.73e-06,2.73e-06,Round_5bp,2.73e-06,Round_5bp,0.816812,1e-08,1,psi_bearish_at_level,-0.3663,1-2
PEPE/USDT,2026-06-05 23:15:00+00:00,2.7e-06,2.7e-06,Round_5bp,2.7e-06,Round_5bp,0.969826,1e-08,1,psi_bearish_at_level,-0.37037,1-2
PEPE/USDT,2026-06-05 23:30:00+00:00,2.66e-06,2.66e-06,Round_5bp,2.66e-06,Round_5bp,0.851031,1e-08,3,psi_bearish_at_level,0.37594,3-5
PEPE/USDT,2026-06-05 23:35:00+00:00,2.67e-06,2.67e-06,Round_5bp,2.68e-06,Round_5bp,0.818339,1e-08,2,psi_bearish_at_level,0.0,1-2
PEPE/USDT,2026-06-06 04:30:00+00:00,2.56e-06,2.56e-06,Round_5bp,2.56e-06,Round_5bp,0.816461,1e-08,5,psi_bearish_at_level,-0.78125,3-5
PEPE/USDT,2026-06-06 04:35:00+00:00,2.53e-06,2.53e-06,Round_10bp,2.54e-06,Round_5bp,0.959127,1e-08,4,psi_bearish_at_level,0.395257,3-5
PEPE/USDT,2026-06-06 04:50:00+00:00,2.56e-06,2.56e-06,Round_5bp,2.56e-06,Round_5bp,0.84803,1e-08,1,psi_bearish_at_level,-0.78125,1-2
PEPE/USDT,2026-06-06 07:00:00+00:00,2.64e-06,2.64e-06,Round_5bp,2.64e-06,Round_5bp,0.926125,1e-08,7,psi_bearish_at_level,1.136364,6-10
PEPE/USDT,2026-06-06 07:05:00+00:00,2.66e-06,2.66e-06,Round_5bp,2.66e-06,Round_5bp,0.784745,1e-08,6,psi_bearish_at_level,0.37594,6-10
PEPE/USDT,2026-06-06 07:15:00+00:00,2.67e-06,2.67e-06,Round_5bp,2.68e-06,Round_5bp,0.982131,1e-08,4,psi_bearish_at_level,0.0,3-5
PEPE/USDT,2026-06-06 07:30:00+00:00,2.67e-06,2.67e-06,Round_5bp,2.68e-06,Round_5bp,0.898333,1e-08,1,psi_bearish_at_level,0.0,1-2
PEPE/USDT,2026-06-06 09:25:00+00:00,2.77e-06,2.77e-06,Round_5bp,2.77e-06,Round_5bp,0.997191,1e-08,2,psi_bearish_at_level,0.0,1-2
PEPE/USDT,2026-06-06 09:55:00+00:00,2.69e-06,2.69e-06,PDC,2.69e-06,Round_5bp,0.960006,1e-08,1,psi_bearish_at_level,-1.115242,1-2
PEPE/USDT,2026-06-06 20:35:00+00:00,2.64e-06,2.64e-06,Round_5bp,2.64e-06,Round_5bp,0.99865,0.0,13,psi_bearish_at_level,1.515152,11-20
PEPE/USDT,2026-06-06 21:30:00+00:00,2.68e-06,2.68e-06,Round_5bp,2.69e-06,PDC,0.819867,0.0,2,psi_bearish_at_level,0.0,1-2
PEPE/USDT,2026-06-06 21:45:00+00:00,2.68e-06,2.68e-06,Round_5bp,2.69e-06,PDC,0.948345,0.0,2,psi_bearish_at_level,-0.746269,1-2
PEPE/USDT,2026-06-06 22:00:00+00:00,2.66e-06,2.66e-06,Round_5bp,2.66e-06,Round_5bp,0.803696,0.0,19,psi_bearish_at_level,0.37594,11-20
PEPE/USDT,2026-06-06 23:40:00+00:00,2.67e-06,2.67e-06,Round_5bp,,,0.866533,0.0,20,psi_bearish_at_level,2.247191,11-20
PEPE/USDT,2026-06-07 01:15:00+00:00,2.73e-06,2.73e-06,Round_5bp,2.73e-06,Round_5bp,0.991316,0.0,1,psi_bearish_at_level,0.0,1-2
PEPE/USDT,2026-06-07 02:05:00+00:00,2.75e-06,2.75e-06,SessionHigh,2.75e-06,Round_5bp,0.999749,0.0,3,psi_bearish_at_level,-0.727273,3-5
PEPE/USDT,2026-06-07 08:40:00+00:00,2.78e-06,2.78e-06,Round_5bp,2.78e-06,Round_5bp,0.812755,1e-08,3,psi_bearish_at_level,0.359712,3-5
PEPE/USDT,2026-06-07 08:45:00+00:00,2.79e-06,2.79e-06,Round_5bp,2.79e-06,Round_5bp,0.999286,1e-08,2,psi_bearish_at_level,0.0,1-2
PEPE/USDT,2026-06-07 09:20:00+00:00,2.8e-06,2.8e-06,Round_5bp,2.8e-06,Round_5bp,0.999852,1e-08,34,psi_bearish_at_level,-1.785714,21-40
PEPE/USDT,2026-06-07 09:30:00+00:00,2.8e-06,2.8e-06,Round_5bp,2.8e-06,Round_5bp,0.859735,1e-08,32,psi_bearish_at_level,-1.785714,21-40
PEPE/USDT,2026-06-07 09:35:00+00:00,2.78e-06,2.78e-06,Round_5bp,2.78e-06,Round_5bp,0.999909,1e-08,31,psi_bearish_at_level,-1.079137,21-40
PEPE/USDT,2026-06-07 09:50:00+00:00,2.78e-06,2.78e-06,Round_5bp,2.78e-06,Round_5bp,0.956313,1e-08,28,psi_bearish_at_level,-1.079137,21-40
PEPE/USDT,2026-06-07 13:15:00+00:00,2.74e-06,2.74e-06,Round_5bp,2.74e-06,Round_5bp,0.992814,0.0,1,psi_bearish_at_level,0.0,1-2
PEPE/USDT,2026-06-07 13:30:00+00:00,2.74e-06,2.74e-06,Round_5bp,2.74e-06,Round_5bp,0.878012,0.0,4,psi_bearish_at_level,-0.364964,3-5
