symbol,swing_bars,date,entry,entry_level,entry_lvl_type,exit_lvl_type,psi_in,bars_held,exit_type,ret_pct,hold_bin
HBAR/USDT,5,2026-06-03 06:10:00+00:00,0.08822,0.08809,SwingHigh,SwingHigh,0.74317,37,bearish_break,-0.74813,21-40
HBAR/USDT,5,2026-06-03 18:40:00+00:00,0.08618,0.08606,SwingHigh,SwingHigh,0.714736,9,bearish_break,-0.25528,6-10
HBAR/USDT,5,2026-06-03 21:30:00+00:00,0.08599,0.08581,SwingLow,SwingHigh,0.718408,19,bearish_break,-0.604721,11-20
HBAR/USDT,5,2026-06-03 21:45:00+00:00,0.08651,0.08606,SwingHigh,SwingHigh,0.69905,16,bearish_break,-1.202173,11-20
HBAR/USDT,5,2026-06-04 01:00:00+00:00,0.08516,0.08505,SwingLow,,0.751436,60,time_stop,0.962893,41-60
HBAR/USDT,5,2026-06-04 12:10:00+00:00,0.08335,0.08319,SwingLow,,0.712053,60,time_stop,2.95141,41-60
HBAR/USDT,5,2026-06-04 12:15:00+00:00,0.08338,0.08328,SwingLow,SwingHigh,0.74632,60,bearish_break,1.918925,41-60
HBAR/USDT,5,2026-06-05 16:45:00+00:00,0.07984,0.07918,SwingLow,SwingLow,0.716795,22,bearish_break,-1.039579,21-40
HBAR/USDT,5,2026-06-05 17:15:00+00:00,0.08067,0.08048,SwingLow,SwingLow,0.716805,16,bearish_break,-2.057766,11-20
HBAR/USDT,5,2026-06-05 22:40:00+00:00,0.08116,0.08062,SwingLow,SwingLow,0.74915,7,bearish_break,-0.837851,6-10
HBAR/USDT,5,2026-06-06 05:20:00+00:00,0.07854,0.07726,SwingHigh,SwingHigh,0.716928,57,bearish_break,0.0,41-60
HBAR/USDT,5,2026-06-06 07:15:00+00:00,0.07939,0.07921,SwingHigh,SwingHigh,0.754671,34,bearish_break,-1.070664,21-40
HBAR/USDT,5,2026-06-06 20:15:00+00:00,0.07886,0.07878,SwingLow,,0.747709,60,time_stop,2.079635,41-60
HBAR/USDT,5,2026-06-08 14:10:00+00:00,0.08237,0.0822,SwingHigh,SwingLow,0.759439,28,bearish_break,-0.194245,21-40
HBAR/USDT,5,2026-06-09 13:45:00+00:00,0.08068,0.08034,SwingHigh,SwingLow,0.718815,27,bearish_break,-1.871591,21-40
HBAR/USDT,5,2026-06-09 19:10:00+00:00,0.0799,0.07968,SwingLow,,0.72055,60,time_stop,-0.588235,41-60
HBAR/USDT,5,2026-06-09 19:50:00+00:00,0.08016,0.07997,SwingLow,SwingLow,0.767471,58,bearish_break,-1.222555,41-60
HBAR/USDT,5,2026-06-10 12:10:00+00:00,0.07795,0.07787,SwingLow,,0.77286,60,time_stop,0.756895,41-60
HBAR/USDT,5,2026-06-11 00:25:00+00:00,0.0781,0.0779,SwingLow,,0.802751,60,time_stop,1.434059,41-60
HBAR/USDT,5,2026-06-11 22:05:00+00:00,0.07978,0.0796,SwingHigh,SwingHigh,0.745374,18,bearish_break,-0.338431,11-20
HBAR/USDT,5,2026-06-11 23:40:00+00:00,0.07962,0.07946,SwingHigh,SwingHigh,0.722109,4,bearish_break,-0.339111,3-5
HBAR/USDT,5,2026-06-12 02:10:00+00:00,0.08005,0.07935,SwingHigh,SwingLow,0.733474,51,bearish_break,-0.824485,41-60
HBAR/USDT,5,2026-06-12 03:50:00+00:00,0.08022,0.08008,SwingLow,SwingLow,0.771664,31,bearish_break,-1.034655,21-40
HBAR/USDT,5,2026-06-13 00:45:00+00:00,0.07798,0.07784,SwingHigh,SwingHigh,0.781077,20,bearish_break,0.038471,11-20
HBAR/USDT,5,2026-06-13 01:15:00+00:00,0.07806,0.07784,SwingHigh,SwingHigh,0.800077,14,bearish_break,-0.064053,11-20
HBAR/USDT,5,2026-06-13 07:00:00+00:00,0.07777,0.07767,SwingHigh,SwingLow,0.711025,41,bearish_break,0.462903,41-60
HBAR/USDT,5,2026-06-13 12:20:00+00:00,0.07862,0.07846,SwingHigh,SwingHigh,0.769731,50,bearish_break,-0.457899,41-60
HBAR/USDT,5,2026-06-13 15:35:00+00:00,0.07854,0.07846,SwingHigh,SwingHigh,0.74247,11,bearish_break,-0.356506,11-20
HBAR/USDT,5,2026-06-13 16:40:00+00:00,0.07837,0.07823,SwingLow,SwingLow,0.745557,14,bearish_break,-0.37004,11-20
HBAR/USDT,5,2026-06-13 21:35:00+00:00,0.07862,0.07797,SwingLow,SwingHigh,0.722877,57,bearish_break,0.165352,41-60
HBAR/USDT,5,2026-06-14 00:25:00+00:00,0.0785,0.07835,SwingLow,SwingHigh,0.766621,23,bearish_break,0.318471,21-40
HBAR/USDT,5,2026-06-14 01:30:00+00:00,0.07895,0.0785,SwingHigh,SwingHigh,0.748995,10,bearish_break,-0.253325,6-10
HBAR/USDT,5,2026-06-14 05:00:00+00:00,0.07903,0.0785,SwingHigh,SwingHigh,0.7521,11,bearish_break,-0.468177,11-20
HBAR/USDT,5,2026-06-14 16:35:00+00:00,0.07761,0.07752,SwingLow,SwingHigh,0.763114,10,bearish_break,-0.180389,6-10
HYPE/USDT,5,2026-06-01 21:40:00+00:00,73.09,72.79,SwingLow,SwingLow,0.763569,2,bearish_break,-0.136818,1-2
HYPE/USDT,5,2026-06-01 21:55:00+00:00,73.06,72.92,SwingHigh,SwingLow,0.722477,1,bearish_break,-0.177936,1-2
HYPE/USDT,5,2026-06-01 22:50:00+00:00,73.75,73.1,SwingLow,SwingHigh,0.690501,10,bearish_break,-0.108475,6-10
HYPE/USDT,5,2026-06-02 11:35:00+00:00,72.88,72.44,SwingHigh,SwingHigh,0.685279,34,bearish_break,0.027442,21-40
HYPE/USDT,5,2026-06-02 13:40:00+00:00,73.67,73.26,SwingHigh,SwingHigh,0.746642,9,bearish_break,-1.045202,6-10
HYPE/USDT,5,2026-06-02 15:30:00+00:00,71.08,70.96,SwingLow,SwingLow,0.699945,57,bearish_break,-0.576815,41-60
HYPE/USDT,5,2026-06-02 18:05:00+00:00,72.56,72.36,SwingLow,SwingLow,0.731032,26,bearish_break,-2.604741,21-40
HYPE/USDT,5,2026-06-02 23:55:00+00:00,69.81,69.15,SwingLow,SwingLow,0.704531,20,bearish_break,-1.733276,11-20
HYPE/USDT,5,2026-06-03 00:20:00+00:00,70.89,70.73,SwingLow,SwingLow,0.741667,15,bearish_break,-3.230357,11-20
HYPE/USDT,5,2026-06-03 04:45:00+00:00,72.56,72.32,SwingHigh,SwingHigh,0.730897,12,bearish_break,-0.16538,11-20
HYPE/USDT,5,2026-06-03 07:45:00+00:00,72.93,72.76,SwingHigh,SwingHigh,0.752301,33,bearish_break,-1.069519,21-40
HYPE/USDT,5,2026-06-03 08:25:00+00:00,72.5,72.32,SwingHigh,SwingHigh,0.702493,25,bearish_break,-0.482759,21-40
HYPE/USDT,5,2026-06-03 09:00:00+00:00,72.43,72.32,SwingHigh,SwingHigh,0.751674,18,bearish_break,-0.38658,11-20
HYPE/USDT,5,2026-06-03 16:35:00+00:00,72.17,72.07,SwingHigh,SwingLow,0.713129,9,bearish_break,-0.346404,6-10
HYPE/USDT,5,2026-06-03 16:55:00+00:00,72.5,72.41,SwingLow,SwingLow,0.716719,5,bearish_break,-0.8,3-5
HYPE/USDT,5,2026-06-03 17:00:00+00:00,72.74,72.47,SwingLow,SwingLow,0.708352,4,bearish_break,-1.127303,3-5
HYPE/USDT,5,2026-06-03 17:30:00+00:00,73.0,72.07,SwingHigh,SwingHigh,0.771081,28,bearish_break,0.753425,21-40
HYPE/USDT,5,2026-06-03 18:35:00+00:00,73.52,73.31,SwingHigh,SwingHigh,0.704071,15,bearish_break,0.040805,11-20
HYPE/USDT,5,2026-06-04 03:35:00+00:00,73.64,73.26,SwingLow,SwingHigh,0.716215,17,bearish_break,-0.706138,11-20
HYPE/USDT,5,2026-06-04 08:45:00+00:00,68.49,68.01,SwingLow,SwingLow,0.69203,52,bearish_break,-2.525916,41-60
HYPE/USDT,5,2026-06-04 20:40:00+00:00,67.62,67.36,SwingLow,SwingHigh,0.714093,37,bearish_break,-5.072464,21-40
HYPE/USDT,5,2026-06-04 22:05:00+00:00,65.0,64.78,SwingLow,SwingHigh,0.760813,20,bearish_break,-1.246154,11-20
HYPE/USDT,5,2026-06-05 01:20:00+00:00,65.06,64.18,SwingLow,SwingLow,0.735438,16,bearish_break,-0.799262,11-20
HYPE/USDT,5,2026-06-05 01:30:00+00:00,65.75,65.0,SwingLow,SwingLow,0.763151,14,bearish_break,-1.840304,11-20
HYPE/USDT,5,2026-06-05 07:35:00+00:00,61.43,61.3,SwingLow,SwingLow,0.742802,36,bearish_break,-0.179066,21-40
HYPE/USDT,5,2026-06-05 09:25:00+00:00,62.14,61.3,SwingLow,SwingLow,0.775877,14,bearish_break,-1.319601,11-20
HYPE/USDT,5,2026-06-05 13:00:00+00:00,62.73,62.13,SwingHigh,SwingHigh,0.703486,17,bearish_break,-1.43472,11-20
HYPE/USDT,5,2026-06-05 14:35:00+00:00,63.52,62.13,SwingHigh,SwingHigh,0.67555,43,bearish_break,-9.130982,41-60
HYPE/USDT,5,2026-06-05 16:50:00+00:00,60.11,59.67,SwingHigh,SwingHigh,0.733724,16,bearish_break,-3.976044,11-20
HYPE/USDT,5,2026-06-05 17:00:00+00:00,59.86,59.67,SwingHigh,SwingHigh,0.718684,14,bearish_break,-3.575008,11-20
HYPE/USDT,5,2026-06-05 22:10:00+00:00,59.49,59.22,SwingLow,SwingLow,0.723676,9,bearish_break,0.067238,6-10
HYPE/USDT,5,2026-06-05 23:05:00+00:00,59.87,59.49,SwingHigh,SwingHigh,0.704996,4,bearish_break,-0.918657,3-5
HYPE/USDT,5,2026-06-05 23:50:00+00:00,59.56,59.1,SwingLow,SwingLow,0.728896,18,bearish_break,0.889859,11-20
HYPE/USDT,5,2026-06-06 01:25:00+00:00,60.38,60.09,SwingLow,SwingHigh,0.734285,8,bearish_break,-1.77211,6-10
HYPE/USDT,5,2026-06-06 02:30:00+00:00,59.65,59.49,SwingHigh,SwingLow,0.70379,9,bearish_break,-0.284996,6-10
HYPE/USDT,5,2026-06-06 07:45:00+00:00,60.1,59.91,SwingHigh,SwingHigh,0.747873,4,bearish_break,-0.815308,3-5
HYPE/USDT,5,2026-06-07 03:10:00+00:00,58.05,57.9,SwingLow,SwingLow,0.74661,35,bearish_break,2.239449,21-40
HYPE/USDT,5,2026-06-07 05:40:00+00:00,59.75,59.48,SwingHigh,SwingLow,0.69677,5,bearish_break,-0.669456,3-5
HYPE/USDT,5,2026-06-07 08:00:00+00:00,60.01,59.92,SwingLow,SwingLow,0.756581,21,bearish_break,-1.533078,21-40
HYPE/USDT,5,2026-06-07 09:00:00+00:00,60.02,59.92,SwingLow,SwingLow,0.726259,9,bearish_break,-1.549484,6-10
HYPE/USDT,5,2026-06-07 15:40:00+00:00,59.06,58.55,SwingLow,SwingHigh,0.695973,2,bearish_break,-1.439214,1-2
HYPE/USDT,5,2026-06-07 16:40:00+00:00,58.66,58.55,SwingLow,SwingHigh,0.730569,2,bearish_break,-0.102284,1-2
HYPE/USDT,5,2026-06-07 18:30:00+00:00,59.47,59.26,SwingLow,SwingLow,0.72967,2,bearish_break,-0.622162,1-2
HYPE/USDT,5,2026-06-08 06:15:00+00:00,62.69,62.5,SwingLow,SwingHigh,0.731809,40,bearish_break,-2.041793,21-40
HYPE/USDT,5,2026-06-08 10:05:00+00:00,61.62,61.41,SwingLow,SwingHigh,0.772323,46,bearish_break,4.625122,41-60
HYPE/USDT,5,2026-06-08 11:10:00+00:00,61.63,61.41,SwingLow,SwingHigh,0.711603,33,bearish_break,4.608145,21-40
HYPE/USDT,5,2026-06-08 12:40:00+00:00,62.61,62.23,SwingHigh,SwingHigh,0.74332,15,bearish_break,2.970771,11-20
HYPE/USDT,5,2026-06-08 14:45:00+00:00,64.66,64.39,SwingHigh,SwingHigh,0.800154,1,bearish_break,-0.154655,1-2
HYPE/USDT,5,2026-06-08 15:10:00+00:00,65.08,64.5,SwingLow,SwingHigh,0.715343,15,bearish_break,-0.906577,11-20
HYPE/USDT,5,2026-06-08 17:55:00+00:00,64.09,64.0,SwingHigh,SwingHigh,0.735897,3,bearish_break,0.093618,3-5
HYPE/USDT,5,2026-06-09 00:00:00+00:00,63.97,63.28,SwingLow,SwingHigh,0.716434,31,bearish_break,-3.204627,21-40
HYPE/USDT,5,2026-06-09 01:45:00+00:00,62.79,62.47,SwingLow,SwingHigh,0.689955,10,bearish_break,-1.385571,6-10
HYPE/USDT,5,2026-06-09 03:15:00+00:00,62.75,62.47,SwingLow,SwingLow,0.736094,22,bearish_break,-1.705179,21-40
HYPE/USDT,5,2026-06-09 08:35:00+00:00,62.64,62.49,SwingLow,SwingHigh,0.697327,50,bearish_break,-0.893997,41-60
HYPE/USDT,5,2026-06-09 12:15:00+00:00,62.23,61.84,SwingHigh,SwingHigh,0.749254,6,bearish_break,-0.241041,6-10
HYPE/USDT,5,2026-06-09 13:45:00+00:00,61.25,60.97,SwingHigh,SwingHigh,0.714629,3,bearish_break,-1.22449,3-5
HYPE/USDT,5,2026-06-09 20:35:00+00:00,59.27,58.83,SwingLow,SwingHigh,0.753816,13,bearish_break,-2.125865,11-20
HYPE/USDT,5,2026-06-09 20:45:00+00:00,59.28,59.22,SwingHigh,SwingHigh,0.736979,11,bearish_break,-2.142375,11-20
HYPE/USDT,5,2026-06-10 01:20:00+00:00,57.27,57.07,SwingLow,,0.710369,60,time_stop,-2.863628,41-60
HYPE/USDT,5,2026-06-10 22:40:00+00:00,53.43,52.94,SwingLow,,0.683688,60,time_stop,2.358226,41-60
HYPE/USDT,5,2026-06-11 01:55:00+00:00,54.63,54.3,SwingHigh,SwingHigh,0.712362,31,bearish_break,-0.10983,21-40
HYPE/USDT,5,2026-06-11 07:20:00+00:00,55.97,55.79,SwingHigh,,0.698136,60,time_stop,1.554404,41-60
HYPE/USDT,5,2026-06-11 09:10:00+00:00,55.85,55.79,SwingHigh,,0.74139,60,time_stop,1.915846,41-60
HYPE/USDT,5,2026-06-11 13:45:00+00:00,57.48,56.39,SwingLow,SwingHigh,0.703289,7,bearish_break,-1.896312,6-10
HYPE/USDT,5,2026-06-11 15:20:00+00:00,57.0,56.73,SwingHigh,SwingHigh,0.743711,13,bearish_break,-0.964912,11-20
HYPE/USDT,5,2026-06-11 16:15:00+00:00,56.83,56.73,SwingHigh,SwingHigh,0.71594,2,bearish_break,-0.668661,1-2
HYPE/USDT,5,2026-06-11 17:30:00+00:00,57.45,56.92,SwingHigh,SwingHigh,0.694831,10,bearish_break,0.417755,6-10
HYPE/USDT,5,2026-06-11 22:05:00+00:00,59.1,58.8,SwingHigh,SwingHigh,0.789966,10,bearish_break,-0.795262,6-10
HYPE/USDT,5,2026-06-11 23:15:00+00:00,58.89,58.8,SwingHigh,SwingLow,0.727237,7,bearish_break,0.084904,6-10
HYPE/USDT,5,2026-06-12 00:05:00+00:00,59.33,59.11,SwingHigh,SwingHigh,0.719811,10,bearish_break,-0.151694,6-10
HYPE/USDT,5,2026-06-12 00:35:00+00:00,59.56,59.41,SwingHigh,SwingHigh,0.715465,4,bearish_break,-0.537273,3-5
HYPE/USDT,5,2026-06-12 03:05:00+00:00,59.39,59.15,SwingHigh,SwingHigh,0.721109,2,bearish_break,-0.437784,1-2
HYPE/USDT,5,2026-06-12 13:05:00+00:00,60.59,60.39,SwingLow,SwingHigh,0.791133,3,bearish_break,-0.26407,3-5
HYPE/USDT,5,2026-06-12 13:45:00+00:00,59.69,59.46,SwingHigh,SwingLow,0.744343,5,bearish_break,0.0,3-5
HYPE/USDT,5,2026-06-13 01:40:00+00:00,59.36,59.04,SwingHigh,,0.683987,60,time_stop,-2.139488,41-60
HYPE/USDT,5,2026-06-13 02:20:00+00:00,59.69,59.39,SwingHigh,,0.748081,60,time_stop,-1.926621,41-60
HYPE/USDT,5,2026-06-13 06:05:00+00:00,58.16,57.94,SwingLow,,0.742248,60,time_stop,-0.206327,41-60
HYPE/USDT,5,2026-06-13 06:45:00+00:00,58.51,58.09,SwingHigh,,0.750136,60,time_stop,-0.803281,41-60
HYPE/USDT,5,2026-06-13 12:20:00+00:00,59.03,58.89,SwingHigh,,0.753692,60,time_stop,0.779265,41-60
HYPE/USDT,5,2026-06-14 07:50:00+00:00,60.11,59.96,SwingHigh,SwingHigh,0.755303,37,bearish_break,1.463983,21-40
ICP/USDT,5,2026-06-03 13:15:00+00:00,3.14,3.095,SwingLow,SwingHigh,0.695142,59,bearish_break,-3.343949,41-60
ICP/USDT,5,2026-06-03 20:05:00+00:00,3.118,3.04,SwingHigh,,0.734195,60,time_stop,-2.212957,41-60
ICP/USDT,5,2026-06-03 21:10:00+00:00,3.106,3.04,SwingHigh,,0.692947,60,time_stop,-13.071475,41-60
ICP/USDT,5,2026-06-04 04:40:00+00:00,2.928,2.902,SwingHigh,SwingHigh,0.733024,28,bearish_break,-5.396175,21-40
ICP/USDT,5,2026-06-04 15:35:00+00:00,2.813,2.796,SwingLow,,0.736387,60,time_stop,1.84856,41-60
ICP/USDT,5,2026-06-05 20:10:00+00:00,2.301,2.276,SwingHigh,SwingHigh,0.729043,36,bearish_break,2.477184,21-40
ICP/USDT,5,2026-06-06 02:30:00+00:00,2.343,2.317,SwingHigh,,0.726417,60,time_stop,-2.005975,41-60
ICP/USDT,5,2026-06-06 03:50:00+00:00,2.255,2.232,SwingLow,,0.731112,60,time_stop,1.818182,41-60
ICP/USDT,5,2026-06-07 04:35:00+00:00,2.387,2.363,SwingLow,,0.804359,60,time_stop,3.896104,41-60
ICP/USDT,5,2026-06-09 04:30:00+00:00,2.314,2.275,SwingLow,,0.731643,60,time_stop,0.0,41-60
ICP/USDT,5,2026-06-09 17:55:00+00:00,2.328,2.292,SwingLow,,0.710575,60,time_stop,-1.675258,41-60
ICP/USDT,5,2026-06-10 04:05:00+00:00,2.278,2.252,SwingLow,SwingHigh,0.807282,9,bearish_break,-1.18525,6-10
ICP/USDT,5,2026-06-11 11:50:00+00:00,2.319,2.289,SwingHigh,,0.885756,60,time_stop,-1.681759,41-60
ICP/USDT,5,2026-06-11 16:40:00+00:00,2.28,2.25,SwingHigh,,0.786277,60,time_stop,-0.04386,41-60
ICP/USDT,5,2026-06-13 01:05:00+00:00,2.387,2.29,SwingLow,,0.936498,60,time_stop,0.544617,41-60
ICP/USDT,5,2026-06-13 02:30:00+00:00,2.352,2.32,SwingLow,,0.918401,60,time_stop,2.763605,41-60
ICP/USDT,5,2026-06-13 19:25:00+00:00,2.608,2.586,SwingHigh,SwingLow,0.783672,24,bearish_break,-2.990798,21-40
INJ/USDT,5,2026-06-02 14:50:00+00:00,7.0,6.864,SwingHigh,SwingHigh,0.708036,12,bearish_break,-3.1,11-20
INJ/USDT,5,2026-06-02 15:15:00+00:00,6.899,6.864,SwingHigh,SwingHigh,0.690318,7,bearish_break,-1.681403,6-10
INJ/USDT,5,2026-06-04 06:15:00+00:00,6.315,6.276,SwingLow,SwingLow,0.73972,35,bearish_break,-3.151227,21-40
INJ/USDT,5,2026-06-05 23:50:00+00:00,5.158,5.12,SwingHigh,SwingHigh,0.729099,29,bearish_break,-0.174486,21-40
INJ/USDT,5,2026-06-06 11:00:00+00:00,5.284,5.208,SwingHigh,SwingHigh,0.743768,4,bearish_break,-2.271007,3-5
INJ/USDT,5,2026-06-06 11:30:00+00:00,5.189,5.158,SwingLow,SwingHigh,0.717104,34,bearish_break,-0.905762,21-40
INJ/USDT,5,2026-06-06 16:40:00+00:00,5.116,5.094,SwingLow,SwingHigh,0.815148,11,bearish_break,-1.172791,11-20
INJ/USDT,5,2026-06-07 14:00:00+00:00,5.227,5.194,SwingLow,,0.736825,60,time_stop,1.186149,41-60
INJ/USDT,5,2026-06-07 22:45:00+00:00,5.478,5.444,SwingHigh,SwingHigh,0.798601,17,bearish_break,-1.186564,11-20
INJ/USDT,5,2026-06-09 17:45:00+00:00,5.592,5.453,SwingHigh,,0.805127,60,time_stop,1.591559,41-60
INJ/USDT,5,2026-06-11 00:05:00+00:00,4.993,4.954,SwingLow,,0.750134,60,time_stop,5.9283,41-60
INJ/USDT,5,2026-06-11 06:10:00+00:00,5.317,5.289,SwingHigh,,0.767139,60,time_stop,-1.673876,41-60
INJ/USDT,5,2026-06-12 04:35:00+00:00,5.586,5.56,SwingLow,SwingLow,0.856994,57,bearish_break,-3.276047,41-60
INJ/USDT,5,2026-06-12 19:05:00+00:00,5.161,5.122,SwingLow,,0.72342,60,time_stop,-1.550087,41-60
IOTA/USDT,5,2026-06-03 04:50:00+00:00,0.0542,0.0527,SwingLow,,0.737031,60,time_stop,-2.214022,41-60
IOTA/USDT,5,2026-06-03 05:00:00+00:00,0.053,0.0527,SwingLow,,0.735293,60,time_stop,0.0,41-60
IOTA/USDT,5,2026-06-03 11:55:00+00:00,0.0541,0.0538,SwingHigh,,0.83384,60,time_stop,-2.772643,41-60
IOTA/USDT,5,2026-06-04 02:50:00+00:00,0.0486,0.0482,SwingLow,,0.766932,60,time_stop,0.0,41-60
IOTA/USDT,5,2026-06-04 19:20:00+00:00,0.0493,0.0489,SwingLow,,0.796099,60,time_stop,-3.448276,41-60
IOTA/USDT,5,2026-06-05 01:35:00+00:00,0.0477,0.0476,SwingHigh,,0.821006,60,time_stop,-6.289308,41-60
IOTA/USDT,5,2026-06-05 05:20:00+00:00,0.0467,0.0464,SwingLow,,0.797735,60,time_stop,-3.85439,41-60
IOTA/USDT,5,2026-06-05 09:20:00+00:00,0.0449,0.0447,SwingLow,,0.852261,60,time_stop,1.113586,41-60
IOTA/USDT,5,2026-06-05 17:00:00+00:00,0.0451,0.0448,SwingLow,SwingLow,0.713336,11,bearish_break,-0.886918,11-20
IOTA/USDT,5,2026-06-07 01:40:00+00:00,0.0454,0.0448,SwingHigh,SwingLow,0.833681,18,bearish_break,0.660793,11-20
IOTA/USDT,5,2026-06-11 18:30:00+00:00,0.0462,0.046,SwingHigh,,0.873195,60,time_stop,1.298701,41-60
IOTA/USDT,5,2026-06-12 15:45:00+00:00,0.0476,0.047,SwingLow,SwingLow,0.834964,52,bearish_break,-0.840336,41-60
IOTA/USDT,5,2026-06-13 09:20:00+00:00,0.0466,0.0459,SwingLow,,0.89359,60,time_stop,1.072961,41-60
IOTA/USDT,5,2026-06-14 13:45:00+00:00,0.0462,0.0459,SwingHigh,,0.908672,60,time_stop,-0.649351,41-60
JTO/USDT,5,2026-06-07 11:00:00+00:00,0.6481,0.6231,SwingHigh,,0.966721,60,time_stop,2.005863,41-60
JTO/USDT,5,2026-06-07 14:25:00+00:00,0.6611,0.6481,SwingHigh,SwingHigh,0.844318,55,bearish_break,-7.759794,41-60
JTO/USDT,5,2026-06-11 18:15:00+00:00,0.5431,0.5301,SwingLow,,0.871111,60,time_stop,2.246363,41-60
JUP/USDT,5,2026-06-07 22:10:00+00:00,0.155,0.1483,SwingHigh,,0.919729,60,time_stop,4.645161,41-60
JUP/USDT,5,2026-06-12 08:00:00+00:00,0.1614,0.1425,SwingHigh,,0.939382,60,time_stop,0.0,41-60
KAVA/USDT,5,2026-06-05 20:20:00+00:00,0.04218,0.03803,SwingLow,,0.935957,60,time_stop,3.816975,41-60
KSM/USDT,5,2026-06-07 10:05:00+00:00,3.73,3.58,SwingLow,,0.837972,60,time_stop,-0.536193,41-60
LDO/USDT,5,2026-06-02 20:05:00+00:00,0.304,0.301,SwingLow,SwingLow,0.784232,34,bearish_break,-1.973684,21-40
LINK/USDT,5,2026-06-01 20:40:00+00:00,9.079,9.069,SwingLow,SwingLow,0.713927,5,bearish_break,-0.649851,3-5
LINK/USDT,5,2026-06-02 10:55:00+00:00,8.857,8.835,SwingLow,SwingHigh,0.740343,7,bearish_break,-0.575816,6-10
LINK/USDT,5,2026-06-02 11:50:00+00:00,8.843,8.822,SwingHigh,SwingLow,0.729697,2,bearish_break,-0.237476,1-2
LINK/USDT,5,2026-06-02 13:10:00+00:00,8.851,8.837,SwingHigh,SwingHigh,0.709213,11,bearish_break,-0.463224,11-20
LINK/USDT,5,2026-06-02 13:45:00+00:00,8.847,8.837,SwingHigh,SwingHigh,0.71602,4,bearish_break,-0.418221,3-5
LINK/USDT,5,2026-06-02 17:20:00+00:00,8.659,8.638,SwingLow,SwingHigh,0.705944,10,bearish_break,-0.334912,6-10
LINK/USDT,5,2026-06-02 17:35:00+00:00,8.698,8.669,SwingHigh,SwingHigh,0.705369,7,bearish_break,-0.781789,6-10
LINK/USDT,5,2026-06-02 21:10:00+00:00,8.569,8.539,SwingLow,SwingLow,0.716348,10,bearish_break,-0.805228,6-10
LINK/USDT,5,2026-06-03 01:45:00+00:00,8.364,8.354,SwingLow,SwingHigh,0.753172,6,bearish_break,0.394548,6-10
LINK/USDT,5,2026-06-03 07:05:00+00:00,8.517,8.479,SwingHigh,SwingLow,0.700692,16,bearish_break,0.023482,11-20
LINK/USDT,5,2026-06-03 10:05:00+00:00,8.563,8.487,SwingLow,SwingLow,0.726671,6,bearish_break,-0.256919,6-10
LINK/USDT,5,2026-06-03 17:25:00+00:00,8.305,8.292,SwingLow,SwingLow,0.716651,23,bearish_break,-0.565924,21-40
LINK/USDT,5,2026-06-03 18:45:00+00:00,8.341,8.292,SwingLow,SwingLow,0.721775,7,bearish_break,-0.995085,6-10
LINK/USDT,5,2026-06-03 20:30:00+00:00,8.271,8.204,SwingLow,SwingHigh,0.700082,30,bearish_break,0.83424,21-40
LINK/USDT,5,2026-06-03 21:05:00+00:00,8.272,8.204,SwingLow,SwingHigh,0.698811,23,bearish_break,0.82205,21-40
LINK/USDT,5,2026-06-04 01:00:00+00:00,8.262,8.204,SwingLow,SwingLow,0.701003,3,bearish_break,-1.355604,3-5
LINK/USDT,5,2026-06-04 03:00:00+00:00,8.176,8.1,SwingLow,SwingHigh,0.706929,42,bearish_break,0.207926,41-60
LINK/USDT,5,2026-06-04 04:40:00+00:00,8.257,8.24,SwingHigh,SwingHigh,0.713079,22,bearish_break,-0.7751,21-40
LINK/USDT,5,2026-06-04 06:05:00+00:00,8.175,8.15,SwingLow,SwingHigh,0.744888,5,bearish_break,0.220183,3-5
LINK/USDT,5,2026-06-04 10:00:00+00:00,7.964,7.95,SwingLow,,0.73372,60,time_stop,1.117529,41-60
LINK/USDT,5,2026-06-05 04:50:00+00:00,7.861,7.796,SwingHigh,SwingHigh,0.794284,9,bearish_break,-0.775983,6-10
LINK/USDT,5,2026-06-05 09:00:00+00:00,7.549,7.539,SwingLow,SwingLow,0.745262,36,bearish_break,-0.198702,21-40
LINK/USDT,5,2026-06-05 12:15:00+00:00,7.58,7.539,SwingLow,SwingLow,0.739013,3,bearish_break,-0.514512,3-5
LINK/USDT,5,2026-06-05 13:05:00+00:00,7.588,7.54,SwingLow,SwingLow,0.729578,9,bearish_break,-1.462836,6-10
LINK/USDT,5,2026-06-05 14:35:00+00:00,7.464,7.416,SwingLow,SwingHigh,0.79692,38,bearish_break,-0.388532,21-40
LINK/USDT,5,2026-06-05 16:55:00+00:00,7.499,7.453,SwingHigh,SwingHigh,0.784281,10,bearish_break,-0.853447,6-10
LINK/USDT,5,2026-06-05 18:05:00+00:00,7.43,7.416,SwingLow,SwingHigh,0.743185,4,bearish_break,-1.184388,3-5
LINK/USDT,5,2026-06-05 19:45:00+00:00,7.322,7.215,SwingLow,SwingHigh,0.708596,5,bearish_break,0.437039,3-5
LINK/USDT,5,2026-06-06 08:00:00+00:00,7.383,7.37,SwingLow,,0.734883,60,time_stop,-0.027089,41-60
LINK/USDT,5,2026-06-06 14:10:00+00:00,7.419,7.398,SwingLow,,0.713756,60,time_stop,-1.509637,41-60
LINK/USDT,5,2026-06-07 01:00:00+00:00,7.44,7.407,SwingLow,SwingHigh,0.760244,18,bearish_break,1.263441,11-20
