ticker,entry_time,exit_time,entry_price,exit_price,peak_price,pnl,pnl_pct,bars_to_exit,peak_capture,vol_div,rsi_div,bb_touch,exit_reason
ARB/USDT,2025-09-01 04:50:00+00:00,2025-09-01 06:05:00+00:00,0.4854,0.4855,0.4894,0.0001,0.0206,15,2.5,True,True,True,bearish_vol_divergence
ARB/USDT,2025-09-01 09:55:00+00:00,2025-09-01 10:55:00+00:00,0.5065,0.5031,0.5075,-0.0034,-0.6713,12,0.0,True,True,True,bearish_vol_divergence
ARB/USDT,2025-09-04 23:30:00+00:00,2025-09-04 23:35:00+00:00,0.485,0.4847,0.4861,-0.0003,-0.0619,1,0.0,True,True,True,adx_dm_bearish_cross
ARB/USDT,2025-09-05 20:15:00+00:00,2025-09-05 21:15:00+00:00,0.4935,0.4971,0.4998,0.0036,0.7295,12,57.14,True,True,True,adx_dm_bearish_cross
ARB/USDT,2025-09-05 21:55:00+00:00,2025-09-05 23:30:00+00:00,0.494,0.4954,0.497,0.0014,0.2834,19,46.67,True,True,True,bearish_vol_divergence
ARB/USDT,2025-09-06 09:45:00+00:00,2025-09-06 11:15:00+00:00,0.4887,0.4899,0.4919,0.0012,0.2455,18,37.5,True,True,True,bearish_vol_divergence
ARB/USDT,2025-09-06 11:35:00+00:00,2025-09-06 12:25:00+00:00,0.4886,0.4885,0.493,-0.0001,-0.0205,10,-2.27,True,True,True,adx_dm_bearish_cross
ARB/USDT,2025-09-08 00:15:00+00:00,2025-09-08 01:05:00+00:00,0.4942,0.4943,0.4973,0.0001,0.0202,10,3.23,True,True,True,bearish_vol_divergence
ARB/USDT,2025-09-08 17:00:00+00:00,2025-09-08 17:35:00+00:00,0.5081,0.51,0.5127,0.0019,0.3739,7,41.3,True,True,True,adx_dm_bearish_cross
ARB/USDT,2025-09-08 23:50:00+00:00,2025-09-09 00:45:00+00:00,0.5122,0.5154,0.5199,0.0032,0.6248,11,41.56,True,True,True,bearish_vol_divergence
ARB/USDT,2025-09-09 20:40:00+00:00,2025-09-09 21:30:00+00:00,0.5109,0.5149,0.5185,0.004,0.7829,10,52.63,True,True,True,bearish_vol_divergence
ARB/USDT,2025-09-09 22:20:00+00:00,2025-09-09 23:15:00+00:00,0.5137,0.5129,0.5163,-0.0008,-0.1557,11,-30.77,True,True,True,bearish_vol_divergence
ARB/USDT,2025-09-10 10:25:00+00:00,2025-09-10 11:20:00+00:00,0.5048,0.5042,0.5059,-0.0006,-0.1189,11,0.0,True,True,True,bearish_vol_divergence
ARB/USDT,2025-09-13 10:30:00+00:00,2025-09-13 10:35:00+00:00,0.5526,0.5546,0.5567,0.002,0.3619,1,48.78,True,True,True,adx_dm_bearish_cross
ARB/USDT,2025-09-14 01:05:00+00:00,2025-09-14 02:30:00+00:00,0.5336,0.5397,0.5416,0.0061,1.1432,17,76.25,True,True,True,bearish_vol_divergence
ARB/USDT,2025-09-14 08:35:00+00:00,2025-09-14 09:45:00+00:00,0.5315,0.5328,0.5338,0.0013,0.2446,14,0.0,True,True,True,adx_dm_bearish_cross
ARB/USDT,2025-09-14 10:15:00+00:00,2025-09-14 10:30:00+00:00,0.5317,0.5311,0.5324,-0.0006,-0.1128,3,0.0,True,True,True,adx_dm_bearish_cross
ARB/USDT,2025-09-14 19:00:00+00:00,2025-09-14 19:50:00+00:00,0.5126,0.5143,0.5166,0.0017,0.3316,10,42.5,True,True,True,adx_dm_bearish_cross
ARB/USDT,2025-09-15 13:05:00+00:00,2025-09-15 13:40:00+00:00,0.4937,0.4939,0.4983,0.0002,0.0405,7,4.35,True,True,True,adx_dm_bearish_cross
ARB/USDT,2025-09-15 14:50:00+00:00,2025-09-15 15:50:00+00:00,0.4939,0.4904,0.4964,-0.0035,-0.7086,12,-100.0,True,True,True,bearish_vol_divergence
ARB/USDT,2025-09-15 22:45:00+00:00,2025-09-15 23:30:00+00:00,0.4913,0.4924,0.4932,0.0011,0.2239,9,0.0,True,True,True,adx_dm_bearish_cross
ARB/USDT,2025-09-17 10:00:00+00:00,2025-09-17 10:50:00+00:00,0.4904,0.4883,0.4907,-0.0021,-0.4282,10,0.0,True,True,True,bearish_vol_divergence
ARB/USDT,2025-09-17 16:20:00+00:00,2025-09-17 16:40:00+00:00,0.4861,0.4894,0.4898,0.0033,0.6789,4,89.19,True,True,True,adx_dm_bearish_cross
ARB/USDT,2025-09-17 18:40:00+00:00,2025-09-17 21:00:00+00:00,0.4894,0.4994,0.5145,0.01,2.0433,28,39.84,True,True,True,adx_dm_bearish_cross
ARB/USDT,2025-09-18 10:25:00+00:00,2025-09-18 11:25:00+00:00,0.514,0.515,0.5162,0.001,0.1946,12,0.0,True,True,True,adx_dm_bearish_cross
ARB/USDT,2025-09-18 12:05:00+00:00,2025-09-18 12:55:00+00:00,0.5134,0.5152,0.5168,0.0018,0.3506,10,52.94,True,True,True,bearish_vol_divergence
ARB/USDT,2025-09-19 22:20:00+00:00,2025-09-19 22:40:00+00:00,0.492,0.4916,0.4925,-0.0004,-0.0813,4,0.0,True,True,True,adx_dm_bearish_cross
ARB/USDT,2025-09-20 16:15:00+00:00,2025-09-20 16:50:00+00:00,0.4959,0.4966,0.4981,0.0007,0.1412,7,0.0,True,True,True,adx_dm_bearish_cross
ARB/USDT,2025-09-20 17:55:00+00:00,2025-09-20 18:45:00+00:00,0.4932,0.4902,0.4938,-0.003,-0.6083,10,0.0,True,True,True,bearish_vol_divergence
ARB/USDT,2025-09-21 21:00:00+00:00,2025-09-21 21:50:00+00:00,0.4847,0.4848,0.4854,0.0001,0.0206,10,0.0,True,True,True,bearish_vol_divergence
ARB/USDT,2025-09-23 00:00:00+00:00,2025-09-23 00:40:00+00:00,0.4365,0.4344,0.4383,-0.0021,-0.4811,8,0.0,True,True,True,adx_dm_bearish_cross
ARB/USDT,2025-09-23 17:25:00+00:00,2025-09-23 17:30:00+00:00,0.438,0.4368,0.4391,-0.0012,-0.274,1,0.0,True,True,True,adx_dm_bearish_cross
ARB/USDT,2025-09-23 23:00:00+00:00,2025-09-23 23:50:00+00:00,0.434,0.4327,0.4358,-0.0013,-0.2995,10,0.0,True,True,True,bearish_vol_divergence
ARB/USDT,2025-09-24 20:20:00+00:00,2025-09-24 21:35:00+00:00,0.434,0.4303,0.4342,-0.0037,-0.8525,15,0.0,True,True,True,bearish_vol_divergence
ARB/USDT,2025-09-25 09:45:00+00:00,2025-09-25 10:10:00+00:00,0.4191,0.4191,0.4205,0.0,0.0,5,0.0,True,True,True,adx_dm_bearish_cross
ARB/USDT,2025-09-25 11:25:00+00:00,2025-09-25 12:15:00+00:00,0.4164,0.4152,0.4181,-0.0012,-0.2882,10,0.0,True,True,True,bearish_vol_divergence
ARB/USDT,2025-09-26 04:10:00+00:00,2025-09-26 04:25:00+00:00,0.413,0.4126,0.4144,-0.0004,-0.0969,3,0.0,True,True,True,adx_dm_bearish_cross
ARB/USDT,2025-09-27 23:10:00+00:00,2025-09-28 00:00:00+00:00,0.425,0.4241,0.4255,-0.0009,-0.2118,10,0.0,True,True,True,bearish_vol_divergence
ARB/USDT,2025-09-28 01:00:00+00:00,2025-09-28 01:50:00+00:00,0.4206,0.4187,0.4213,-0.0019,-0.4517,10,0.0,True,True,True,bearish_vol_divergence
ARB/USDT,2025-09-29 21:50:00+00:00,2025-09-29 22:40:00+00:00,0.4217,0.4203,0.4228,-0.0014,-0.332,10,0.0,True,True,True,bearish_vol_divergence
ARB/USDT,2025-09-30 06:00:00+00:00,2025-09-30 07:05:00+00:00,0.4131,0.4141,0.4165,0.001,0.2421,13,29.41,True,True,True,adx_dm_bearish_cross
ARB/USDT,2025-09-30 07:40:00+00:00,2025-09-30 08:55:00+00:00,0.4108,0.4097,0.4127,-0.0011,-0.2678,15,0.0,True,True,True,bearish_vol_divergence
ARB/USDT,2025-09-30 21:55:00+00:00,2025-09-30 22:50:00+00:00,0.4208,0.42,0.4243,-0.0008,-0.1901,11,-22.86,True,True,True,bearish_vol_divergence
ARB/USDT,2025-10-01 12:20:00+00:00,2025-10-01 13:10:00+00:00,0.4332,0.4326,0.435,-0.0006,-0.1385,10,0.0,True,True,True,bearish_vol_divergence
ARB/USDT,2025-10-01 17:10:00+00:00,2025-10-01 18:00:00+00:00,0.431,0.4318,0.433,0.0008,0.1856,10,0.0,True,True,True,bearish_vol_divergence
ARB/USDT,2025-10-02 04:15:00+00:00,2025-10-02 04:20:00+00:00,0.4412,0.4408,0.4437,-0.0004,-0.0907,1,-16.0,True,True,True,adx_dm_bearish_cross
ARB/USDT,2025-10-03 07:00:00+00:00,2025-10-03 08:05:00+00:00,0.444,0.4427,0.4451,-0.0013,-0.2928,13,0.0,True,True,True,bearish_vol_divergence
ARB/USDT,2025-10-04 07:25:00+00:00,2025-10-04 08:15:00+00:00,0.4436,0.4392,0.4441,-0.0044,-0.9919,10,0.0,True,True,True,bearish_vol_divergence
ARB/USDT,2025-10-04 09:15:00+00:00,2025-10-04 09:45:00+00:00,0.4385,0.4373,0.4399,-0.0012,-0.2737,6,0.0,True,True,True,adx_dm_bearish_cross
ARB/USDT,2025-10-05 06:35:00+00:00,2025-10-05 09:00:00+00:00,0.4452,0.4516,0.4554,0.0064,1.4376,29,62.75,True,True,True,bearish_vol_divergence
ARB/USDT,2025-10-05 14:30:00+00:00,2025-10-05 14:35:00+00:00,0.4428,0.4421,0.445,-0.0007,-0.1581,1,0.0,True,True,True,adx_dm_bearish_cross
ARB/USDT,2025-10-06 00:10:00+00:00,2025-10-06 01:25:00+00:00,0.4307,0.4342,0.4361,0.0035,0.8126,15,64.81,True,True,True,adx_dm_bearish_cross
ARB/USDT,2025-10-06 02:30:00+00:00,2025-10-06 04:00:00+00:00,0.431,0.4347,0.4374,0.0037,0.8585,18,57.81,True,True,True,adx_dm_bearish_cross
ARB/USDT,2025-10-06 04:15:00+00:00,2025-10-06 04:30:00+00:00,0.4352,0.4345,0.4361,-0.0007,-0.1608,3,0.0,True,True,True,adx_dm_bearish_cross
ARB/USDT,2025-10-07 21:25:00+00:00,2025-10-07 23:20:00+00:00,0.4274,0.4233,0.4278,-0.0041,-0.9593,23,0.0,True,True,True,adx_dm_bearish_cross
ARB/USDT,2025-10-07 23:05:00+00:00,2025-10-07 23:20:00+00:00,0.4241,0.4233,0.4246,-0.0008,-0.1886,3,0.0,True,True,True,adx_dm_bearish_cross
ARB/USDT,2025-10-08 09:25:00+00:00,2025-10-08 09:40:00+00:00,0.4233,0.4233,0.4239,0.0,0.0,3,0.0,True,True,True,adx_dm_bearish_cross
ARB/USDT,2025-10-08 18:40:00+00:00,2025-10-08 19:30:00+00:00,0.4344,0.4358,0.4377,0.0014,0.3223,10,42.42,True,True,True,bearish_vol_divergence
ARB/USDT,2025-10-09 07:05:00+00:00,2025-10-09 07:55:00+00:00,0.4239,0.4227,0.4252,-0.0012,-0.2831,10,0.0,True,True,True,bearish_vol_divergence
ARB/USDT,2025-10-10 07:20:00+00:00,2025-10-10 08:30:00+00:00,0.4231,0.4232,0.4257,0.0001,0.0236,14,3.85,True,True,True,adx_dm_bearish_cross
ARB/USDT,2025-10-11 17:45:00+00:00,2025-10-11 18:00:00+00:00,0.3191,0.3197,0.3214,0.0006,0.188,3,26.09,True,True,True,adx_dm_bearish_cross
ARB/USDT,2025-10-12 13:45:00+00:00,2025-10-12 14:35:00+00:00,0.3053,0.3071,0.3093,0.0018,0.5896,10,45.0,True,True,True,adx_dm_bearish_cross
ARB/USDT,2025-10-13 05:40:00+00:00,2025-10-13 06:00:00+00:00,0.3306,0.3304,0.332,-0.0002,-0.0605,4,0.0,True,True,True,adx_dm_bearish_cross
ARB/USDT,2025-10-14 12:20:00+00:00,2025-10-14 13:15:00+00:00,0.3277,0.325,0.3292,-0.0027,-0.8239,11,0.0,True,True,True,bearish_vol_divergence
ARB/USDT,2025-10-16 16:00:00+00:00,2025-10-16 17:05:00+00:00,0.3156,0.3243,0.3283,0.0087,2.7567,13,68.5,True,True,True,bearish_vol_divergence
ARB/USDT,2025-10-19 13:15:00+00:00,2025-10-19 14:35:00+00:00,0.3133,0.3188,0.3212,0.0055,1.7555,16,69.62,True,True,True,bearish_vol_divergence
